yop_kodu,year,lise_id,yerlesen_sayisi,school_type
204710256,2025,7758,1,4
204710256,2025,10,1,8
204710256,2025,3599,2,0
204710256,2025,641,1,4
204710256,2025,400,1,4
204710256,2025,2431,1,4
204710256,2025,3560,1,0
204710256,2025,8105,1,5
204710256,2025,2335,1,4
204710265,2025,10463,2,1
204710265,2025,5448,1,7
204710265,2025,431,1,7
204710265,2025,6176,1,5
204710265,2025,7187,1,5
204710265,2025,9994,1,5
204710265,2025,571,1,5
204710265,2025,9791,1,1
204710265,2025,10882,1,5
204710265,2025,3860,1,5
204710265,2025,5449,1,4
204710265,2025,440,1,5
204710265,2025,441,1,5
204710265,2025,748,1,5
204710265,2025,6281,2,5
204710265,2025,608,1,5
204710265,2025,2179,1,5
204710265,2025,583,1,5
204710265,2025,722,1,5
204710265,2025,7253,2,5
204710265,2025,5086,1,5
204710265,2025,10,3,8
204710265,2025,555,1,5
204710265,2025,10849,1,5
204710265,2025,4217,1,5
204710265,2025,776,1,5
204710265,2025,3553,1,5
204710265,2025,565,2,5
204710265,2025,1683,1,5
204710265,2025,3900,1,4
204710265,2025,5413,1,4
204710265,2025,5494,1,1
204710265,2025,780,1,4
204710265,2025,2723,1,4
204710265,2025,1599,1,4
204710265,2025,12004,1,4
204710265,2025,5874,1,4
204710265,2025,5993,1,4
204710265,2025,592,1,5
204710283,2025,382,1,4
204710283,2025,10,2,8
204710283,2025,587,1,4
204710283,2025,344,1,4
204710283,2025,2055,1,5
204710283,2025,482,1,5
204710283,2025,10127,1,5
204710283,2025,2182,1,5
204710283,2025,724,1,5
204710292,2025,2542,1,4
204710292,2025,1880,1,4
204710292,2025,5501,1,5
204710292,2025,10464,1,5
204710292,2025,419,1,5
204710292,2025,363,1,5
204710292,2025,10237,1,5
204710292,2025,8115,1,5
204710292,2025,431,1,7
204710292,2025,571,1,5
204710292,2025,10,3,8
204710292,2025,10354,1,3
204710292,2025,10098,1,3
204710292,2025,772,1,1
204710292,2025,440,1,5
204710292,2025,507,1,5
204710292,2025,441,1,5
204710292,2025,9887,1,5
204710292,2025,6281,2,5
204710292,2025,608,2,5
204710292,2025,7237,1,5
204710292,2025,6769,1,4
204710292,2025,529,1,5
204710292,2025,7253,1,5
204710292,2025,11239,1,5
204710292,2025,8090,1,3
204710292,2025,9891,1,5
204710292,2025,728,1,5
204710292,2025,10231,1,5
204710292,2025,650,2,5
204710292,2025,10177,1,5
204710292,2025,4940,1,4
204710292,2025,3485,1,4
204710292,2025,3849,1,4
204710292,2025,1121,1,5
204710292,2025,11521,1,4
204710292,2025,4085,1,4
204710292,2025,4472,1,4
204710292,2025,2670,2,4
204710292,2025,253,1,5
204710292,2025,414,1,4
204710432,2025,10,3,8
204710432,2025,5350,1,4
204710432,2025,501,1,5
204710432,2025,10029,1,5
204710432,2025,505,1,5
204710432,2025,507,1,5
204710432,2025,9157,1,5
204710432,2025,777,1,5
204710441,2025,496,1,5
204710441,2025,2249,1,1
204710441,2025,674,1,5
204710441,2025,11888,1,5
204710441,2025,437,1,5
204710441,2025,10058,1,5
204710441,2025,4888,1,7
204710441,2025,442,1,1
204710441,2025,11203,1,5
204710441,2025,721,2,5
204710441,2025,7986,1,4
204710441,2025,1557,1,5
204710441,2025,608,1,5
204710441,2025,10088,1,7
204710441,2025,583,1,5
204710441,2025,11511,1,5
204710441,2025,447,1,5
204710441,2025,483,1,5
204710441,2025,5086,1,5
204710441,2025,10127,1,5
204710441,2025,10149,1,5
204710441,2025,10,1,8
204710441,2025,650,1,5
204710441,2025,8893,1,5
204710441,2025,6358,1,5
204710441,2025,10187,1,5
204710441,2025,724,1,5
204710441,2025,11850,1,4
204710441,2025,10178,1,5
204710441,2025,8366,1,5
204710441,2025,5350,1,4
204710441,2025,6930,1,4
204710441,2025,5784,1,4
204710441,2025,689,1,4
204710441,2025,5501,1,5
204710441,2025,12005,1,5
204710556,2025,2113,1,4
204710556,2025,731,1,4
204710556,2025,2211,1,4
204710556,2025,105,1,4
204710556,2025,537,1,4
204710556,2025,790,1,3
204710556,2025,2088,1,4
204710556,2025,8337,1,2
204710565,2025,6137,1,5
204710565,2025,6176,1,5
204710565,2025,12006,1,5
204710565,2025,8571,1,5
204710565,2025,744,1,5
204710565,2025,440,1,5
204710565,2025,8628,1,3
204710565,2025,441,1,5
204710565,2025,748,1,5
204710565,2025,6291,1,5
204710565,2025,2201,1,4
204710565,2025,2252,1,5
204710565,2025,583,1,5
204710565,2025,3551,1,5
204710565,2025,7259,1,1
204710565,2025,376,1,5
204710565,2025,7951,1,5
204710565,2025,381,1,5
204710565,2025,3900,1,4
204710565,2025,6409,1,4
204710565,2025,9276,1,4
204710565,2025,10,2,8
204710565,2025,587,1,4
204710565,2025,8232,1,4
204710565,2025,958,1,4
204710565,2025,2737,1,4
204710565,2025,5524,1,4
204710565,2025,4204,1,4
204710917,2025,6801,1,4
204710917,2025,637,1,4
204710917,2025,2055,1,5
204710917,2025,1141,1,4
204710917,2025,8309,1,4
204710926,2025,2324,1,4
204710926,2025,441,1,5
204710926,2025,9078,1,4
204710926,2025,510,1,4
204711051,2025,267,1,4
204711051,2025,654,1,4
204711051,2025,2593,1,4
204711051,2025,1188,1,1
204711051,2025,5259,1,4
204711051,2025,2718,1,0
204711051,2025,3557,1,2
204711051,2025,3681,1,2
204711051,2025,533,1,4
204711051,2025,419,1,5
204711051,2025,1682,1,5
204711069,2025,2054,1,5
204711069,2025,12007,1,5
204711069,2025,11509,1,5
204711069,2025,9943,1,5
204711069,2025,1666,1,5
204711069,2025,8145,1,5
204711069,2025,650,1,5
204711069,2025,6373,1,5
204711069,2025,382,2,4
204711069,2025,2772,1,4
204711069,2025,10,2,8
204711069,2025,268,1,4
204711069,2025,9129,1,4
204711069,2025,5676,1,4
204711069,2025,2573,1,0
204711069,2025,620,1,4
204711069,2025,1930,1,6
204711069,2025,5387,1,4
204711069,2025,3809,1,4
204711069,2025,1987,2,4
204711069,2025,695,1,2
204711069,2025,5442,1,4
204711703,2025,10,1,8
204711703,2025,2273,1,7
204711703,2025,8084,1,5
204711933,2025,1772,1,0
204711933,2025,1961,1,4
204711933,2025,10,1,8
204711933,2025,732,1,4
204711933,2025,3599,1,0
204711933,2025,537,1,4
204711933,2025,432,1,5
204711933,2025,529,1,5
204711933,2025,756,1,1
204711933,2025,776,1,5
204711942,2025,5706,1,5
204711942,2025,2174,1,5
204711942,2025,6176,2,5
204711942,2025,571,2,5
204711942,2025,5492,1,5
204711942,2025,550,1,5
204711942,2025,507,1,5
204711942,2025,4724,1,5
204711942,2025,9887,1,5
204711942,2025,748,1,5
204711942,2025,10,4,8
204711942,2025,608,1,5
204711942,2025,583,2,5
204711942,2025,7253,1,5
204711942,2025,8055,1,5
204711942,2025,483,1,5
