yop_kodu,year,lise_id,yerlesen_sayisi,school_type
201210049,2022,2,1,8
201210049,2022,9724,1,1
201210049,2022,6283,1,4
201210049,2022,3252,1,4
201210049,2022,6810,1,5
201210049,2022,6954,1,4
201210049,2022,4805,1,5
201210049,2022,4083,1,2
201210049,2023,2,1,8
201210049,2023,1883,1,4
201210049,2023,6040,1,4
201210049,2023,1423,1,4
201210049,2023,9933,1,5
201210049,2023,10602,1,5
201210049,2023,7301,1,5
201210049,2023,10755,1,1
201210049,2023,11192,1,1
201210049,2024,2837,1,4
201210049,2024,2,1,8
201210049,2024,120,1,4
201210049,2024,3159,1,4
201210049,2024,808,1,4
201210049,2024,5364,1,4
201210049,2024,2148,1,4
201210049,2024,5785,1,0
201210049,2024,4917,1,4
201210094,2022,2,1,8
201210094,2022,2260,1,4
201210094,2022,2300,1,4
201210094,2022,5202,1,2
201210094,2022,4884,1,0
201210094,2022,11869,1,3
201210094,2022,4861,1,5
201210094,2022,6103,1,3
201210094,2022,5191,1,4
201210094,2023,2,3,8
201210094,2023,2595,1,4
201210094,2023,2259,1,0
201210094,2023,2260,1,4
201210094,2023,2753,1,4
201210094,2023,4361,1,4
201210094,2023,9102,1,5
201210094,2023,3597,1,0
201210094,2024,10309,1,5
201210094,2024,3355,1,4
201210094,2024,3884,1,4
201210094,2024,2,1,8
201210094,2024,1582,1,4
201210094,2024,1070,1,4
201210094,2024,3224,1,4
201210094,2024,3252,1,4
201210094,2024,2502,1,4
201210094,2024,1763,1,4
201210094,2024,6134,1,0
201210173,2022,2488,1,4
201210173,2022,4743,1,4
201210173,2022,10573,1,5
201210173,2022,2759,1,5
201210173,2022,1492,1,4
201210173,2022,5130,1,2
201210173,2023,2,4,8
201210173,2023,3334,1,4
201210173,2023,1735,1,4
201210173,2023,10527,1,5
201210173,2024,1986,1,4
201210173,2024,3359,1,4
201210173,2024,3769,1,4
201210173,2024,4360,1,4
201210173,2024,3276,1,0
201210173,2024,1320,1,0
201210173,2024,2642,1,1
201210173,2024,4556,1,4
201210173,2024,3434,1,4
201210182,2022,2,3,8
201210182,2022,3378,1,4
201210182,2022,3769,1,4
201210182,2022,2879,1,4
201210182,2022,2303,1,5
201210182,2022,11588,1,5
201210182,2022,2862,1,4
201210182,2022,9962,1,5
