yop_kodu,year,lise_id,yerlesen_sayisi,school_type
107710018,2022,1904,2,4
107710018,2022,856,1,4
107710018,2022,2,9,8
107710018,2022,118,1,0
107710018,2022,2591,1,4
107710018,2022,119,1,4
107710018,2022,1730,1,4
107710018,2022,1329,2,4
107710018,2022,1354,1,0
107710018,2022,5674,1,4
107710018,2022,4400,1,4
107710018,2022,2749,1,4
107710018,2022,660,2,4
107710018,2022,7495,1,4
107710018,2022,949,1,4
107710018,2022,1866,1,4
107710018,2022,3161,1,4
107710018,2022,1786,1,4
107710018,2022,695,1,4
107710018,2022,1124,1,2
107710018,2022,365,1,4
107710018,2022,1942,3,4
107710018,2022,2418,1,4
107710018,2022,2603,1,0
107710018,2022,380,1,4
107710018,2022,1385,2,4
107710018,2022,5723,1,4
107710018,2022,725,1,4
107710018,2022,1423,1,4
107710018,2022,668,1,4
107710018,2022,1625,1,4
107710018,2022,1107,2,4
107710018,2022,3387,1,4
107710018,2022,1388,1,4
107710018,2022,1915,2,4
107710018,2022,437,1,4
107710018,2022,392,1,4
107710018,2022,2892,1,0
107710018,2022,393,1,4
107710018,2022,4737,1,4
107710018,2022,128,1,4
107710018,2022,4505,1,4
107710018,2022,4280,1,5
107710018,2022,11975,1,1
107710018,2022,149,1,4
107710018,2022,1004,1,4
107710018,2022,1007,1,4
107710018,2022,704,1,4
107710018,2022,589,1,2
107710018,2022,564,1,2
107710018,2022,1543,1,4
107710018,2022,639,1,4
107710018,2022,3690,1,4
107710018,2022,1871,1,4
107710018,2022,640,1,4
107710018,2022,1375,1,4
107710018,2023,1904,1,4
107710018,2023,2,7,8
107710018,2023,688,1,4
107710018,2023,2393,1,4
107710018,2023,5385,1,4
107710018,2023,480,1,4
107710018,2023,10209,1,0
107710018,2023,1022,1,2
107710018,2023,1942,2,4
107710018,2023,7834,1,4
107710018,2023,359,1,4
107710018,2023,1736,1,4
107710018,2023,964,1,2
107710018,2023,290,1,4
107710018,2023,791,1,4
107710018,2023,3387,1,4
107710018,2023,634,2,4
107710018,2023,1094,1,4
107710018,2023,144,1,4
107710018,2023,2922,1,4
107710018,2023,1874,1,4
107710018,2023,11049,1,5
107710018,2023,6342,1,5
107710018,2023,13055,1,5
107710018,2023,1628,1,4
107710018,2023,4712,1,4
107710018,2023,850,1,4
107710018,2023,704,1,4
107710018,2023,2848,1,4
107710018,2023,592,1,4
107710018,2023,4172,1,4
107710018,2024,1736,1,4
107710018,2024,3113,1,4
107710018,2024,1107,2,4
107710018,2024,791,1,4
107710018,2024,3387,1,4
107710018,2024,2108,2,4
107710018,2024,2987,1,4
107710018,2024,198,1,4
107710018,2024,392,1,4
107710018,2024,678,1,4
107710018,2024,2,4,8
107710018,2024,1874,1,4
107710018,2024,2290,1,4
107710018,2024,7237,1,5
107710018,2024,6025,1,5
107710018,2024,473,1,4
107710018,2024,7458,1,4
107710018,2024,10038,1,4
107710018,2024,591,1,4
107710018,2024,3452,1,4
107710018,2024,6554,1,4
107710018,2024,12700,1,4
107710018,2024,656,1,4
107710018,2024,3476,1,4
107710018,2024,6696,1,4
107710018,2024,1104,1,4
107710018,2024,510,1,4
107710018,2024,744,1,4
107710018,2024,513,1,4
107710027,2022,2,3,8
107710027,2022,10198,1,4
107710027,2022,3816,1,0
107710027,2022,120,1,4
107710027,2022,2283,1,4
107710027,2022,510,1,4
107710027,2022,1357,1,0
107710027,2022,332,1,4
107710027,2022,628,1,4
107710027,2022,873,1,2
107710027,2022,237,1,2
107710027,2022,265,1,4
107710027,2022,879,1,4
107710027,2022,4869,1,4
107710027,2022,1296,1,4
107710027,2022,883,1,4
107710027,2022,2247,1,4
107710027,2022,1129,1,4
107710027,2022,1107,1,4
107710027,2022,2607,1,4
107710027,2022,4202,3,0
107710027,2022,3561,2,4
107710027,2022,9087,1,4
107710027,2022,977,1,4
107710027,2022,1614,1,4
107710027,2022,980,1,2
107710027,2022,2616,2,4
107710027,2022,1110,2,4
107710027,2022,5305,1,5
107710027,2022,7237,1,5
107710027,2022,3982,1,5
107710027,2022,11507,1,1
107710027,2022,2234,1,5
107710027,2022,8386,1,1
107710027,2022,10786,1,3
107710027,2022,6025,1,5
107710027,2022,561,1,4
107710027,2022,4507,1,4
107710027,2022,920,1,4
107710027,2022,618,3,4
107710027,2022,6385,1,0
107710027,2022,598,1,4
107710027,2022,1756,1,4
107710027,2023,3455,1,4
107710027,2023,1905,1,4
107710027,2023,2,3,8
107710027,2023,1505,1,4
107710027,2023,2590,1,4
107710027,2023,1357,1,0
107710027,2023,140,1,2
107710027,2023,1936,1,2
107710027,2023,628,1,4
107710027,2023,1278,1,4
107710027,2023,1296,1,4
107710027,2023,542,1,4
107710027,2023,8317,1,4
107710027,2023,1107,1,4
107710027,2023,2189,1,4
107710027,2023,634,2,4
107710027,2023,1094,1,4
107710027,2023,3561,1,4
107710027,2023,468,1,4
107710027,2023,3006,1,4
107710027,2023,1232,1,4
107710027,2023,4470,1,2
107710027,2023,1614,1,4
107710027,2023,1300,1,0
107710027,2023,105,1,4
107710027,2023,6188,1,5
107710027,2023,9191,1,1
107710027,2023,560,1,4
107710027,2023,1365,2,4
107710027,2023,150,1,4
107710027,2023,3056,1,4
107710027,2023,3670,1,4
107710027,2023,1871,1,4
107710027,2023,1169,1,2
107710027,2023,2073,1,4
107710027,2024,885,1,2
107710027,2024,2987,1,4
107710027,2024,3006,1,4
107710027,2024,7010,1,4
107710027,2024,1538,1,4
107710027,2024,520,1,4
107710027,2024,11089,1,4
107710027,2024,3131,1,5
107710027,2024,1894,1,5
107710027,2024,1628,1,4
107710027,2024,2,5,8
107710027,2024,1002,1,4
107710027,2024,735,1,4
107710027,2024,1541,1,4
107710027,2024,1240,1,0
107710027,2024,3670,1,4
107710027,2024,1871,1,4
107710027,2024,936,1,4
107710027,2024,656,1,4
107710027,2024,1682,1,4
107710027,2024,1990,1,4
107710027,2024,621,1,4
107710027,2024,400,1,4
107710027,2024,946,1,2
107710027,2024,1936,1,2
107710027,2024,1942,2,4
107710027,2024,1293,1,0
107710027,2024,1423,1,4
107710027,2024,2550,1,2
107710036,2022,3457,1,4
107710036,2022,2,6,8
107710036,2022,1354,1,0
107710036,2022,1123,1,4
107710036,2022,1180,1,4
107710036,2022,1419,1,4
107710036,2022,796,1,4
107710036,2022,7473,1,4
107710036,2022,7495,1,4
107710036,2022,3404,1,4
107710036,2022,1866,1,4
107710036,2022,1521,1,4
107710036,2022,7152,1,4
107710036,2022,5723,1,4
107710036,2022,609,1,4
107710036,2022,2843,1,4
107710036,2022,9756,1,4
107710036,2022,964,1,2
107710036,2022,5414,1,4
107710036,2022,1532,1,0
107710036,2022,1129,1,4
107710036,2022,1107,1,4
107710036,2022,2304,1,4
107710036,2022,8934,1,4
107710036,2022,4202,2,0
107710036,2022,144,1,4
107710036,2022,6893,1,4
107710036,2022,2758,1,4
107710036,2022,35,1,0
107710036,2022,977,1,4
107710036,2022,1874,2,4
107710036,2022,5286,1,4
107710036,2022,7513,1,5
107710036,2022,522,1,5
107710036,2022,3243,1,5
107710036,2022,8386,1,1
107710036,2022,5587,1,4
107710036,2022,2782,1,4
107710036,2022,9701,1,4
107710036,2022,4105,1,4
107710036,2022,2825,1,2
107710036,2022,589,1,2
107710036,2022,3859,1,4
107710036,2022,1878,1,4
107710036,2022,7012,1,4
107710036,2023,2,3,8
107710036,2023,4954,1,4
107710036,2023,858,1,4
107710036,2023,1123,2,4
107710036,2023,3402,1,4
107710036,2023,3357,1,4
107710036,2023,3818,1,4
107710036,2023,2875,1,4
107710036,2023,6649,1,4
107710036,2023,172,1,4
107710036,2023,2349,1,4
107710036,2023,122,1,4
107710036,2023,9756,1,4
107710036,2023,1736,1,4
107710036,2023,1423,1,4
107710036,2023,1107,1,4
107710036,2023,1094,1,4
107710036,2023,1891,1,4
107710036,2023,144,1,4
107710036,2023,1979,1,4
107710036,2023,163,1,4
107710036,2023,6989,2,4
107710036,2023,9511,1,5
107710036,2023,6139,1,5
107710036,2023,1628,1,4
107710036,2023,473,2,4
107710036,2023,730,1,4
107710036,2023,406,1,2
107710036,2023,1008,1,4
107710036,2023,1371,1,4
107710036,2023,2974,1,4
107710036,2023,595,1,4
107710036,2023,1168,1,4
107710036,2023,9501,1,4
107710036,2024,1129,1,4
107710036,2024,791,1,4
107710036,2024,8930,1,4
107710036,2024,1094,1,4
107710036,2024,2008,1,0
107710036,2024,1195,1,4
107710036,2024,1132,1,0
107710036,2024,2805,1,4
107710036,2024,1591,1,5
107710036,2024,3991,1,5
107710036,2024,2,3,8
107710036,2024,10614,1,5
107710036,2024,1628,1,4
107710036,2024,1541,1,4
107710036,2024,11136,1,4
107710036,2024,1871,1,4
107710036,2024,657,2,4
107710036,2024,5535,1,4
107710036,2024,401,1,4
107710036,2024,3087,1,4
107710036,2024,4238,1,4
107710036,2024,1106,1,4
107710036,2024,1943,1,4
107710036,2024,1423,1,4
107710036,2024,883,1,4
107710036,2024,1532,1,0
107710045,2022,6662,1,4
107710045,2022,67,1,4
107710045,2022,2,3,8
107710045,2022,8671,1,4
107710045,2022,1354,1,0
107710045,2022,4728,1,4
107710045,2022,14043,1,0
107710045,2022,2743,1,4
107710045,2022,12554,2,4
107710045,2022,7906,1,4
107710045,2022,3039,1,0
107710045,2022,2147,1,4
107710045,2022,1858,1,4
107710045,2022,8524,1,4
107710045,2022,2247,1,4
107710045,2022,2149,2,4
107710045,2022,5798,1,4
107710045,2022,520,1,4
107710045,2022,7860,3,0
107710045,2022,11754,1,5
107710045,2022,6603,1,1
107710045,2022,11985,1,5
107710045,2022,4987,1,4
107710045,2022,2974,1,4
107710045,2022,12110,1,4
107710045,2023,2141,1,4
107710045,2023,7278,1,4
107710045,2023,2,4,8
107710045,2023,1674,1,4
107710045,2023,73,1,4
107710045,2023,1441,1,4
107710045,2023,12554,1,4
107710045,2023,2819,1,4
107710045,2023,7480,1,4
107710045,2023,100,1,4
107710045,2023,791,1,4
107710045,2023,1094,1,4
107710045,2023,7663,1,4
107710045,2023,2091,1,4
107710045,2023,7109,1,4
107710045,2023,2308,1,4
107710045,2023,8127,1,4
107710045,2023,7860,2,0
107710045,2023,13493,1,1
107710045,2023,803,1,4
107710045,2023,3670,1,4
107710045,2023,1871,1,4
107710045,2023,2073,1,4
107710045,2024,5294,1,4
107710045,2024,302,1,4
107710045,2024,3064,1,4
107710045,2024,1889,1,4
107710045,2024,3755,1,4
107710045,2024,2805,1,4
