yop_kodu,year,lise_id,yerlesen_sayisi,school_type
112610315,2022,2588,1,2
112610315,2022,2,7,8
112610315,2022,2534,1,2
112610315,2022,1633,1,4
112610315,2022,3256,3,0
112610315,2022,5072,1,4
112610315,2022,5049,1,2
112610315,2022,1052,2,2
112610315,2022,4904,1,4
112610315,2022,861,2,4
112610315,2022,2982,3,0
112610315,2022,2748,1,4
112610315,2022,4375,2,2
112610315,2022,4728,1,4
112610315,2022,263,1,2
112610315,2022,5159,2,2
112610315,2022,4312,1,4
112610315,2022,4450,1,4
112610315,2022,5142,1,4
112610315,2022,5074,1,4
112610315,2022,2600,2,2
112610315,2022,5051,1,4
112610315,2022,10043,1,2
112610315,2022,509,2,4
112610315,2022,5075,1,4
112610315,2022,1811,1,4
112610315,2022,6661,1,2
112610315,2022,173,1,4
112610315,2022,874,1,2
112610315,2022,5163,2,2
112610315,2022,411,1,2
112610315,2022,1023,1,2
112610315,2022,2546,1,4
112610315,2022,877,2,2
112610315,2022,1835,1,4
112610315,2022,3383,1,2
112610315,2022,3384,1,4
112610315,2022,6417,1,4
112610315,2022,3005,1,4
112610315,2022,959,2,2
112610315,2022,9460,1,2
112610315,2022,1812,2,4
112610315,2022,2477,1,4
112610315,2022,5056,2,2
112610315,2022,4290,1,4
112610315,2022,5164,2,2
112610315,2022,1127,1,4
112610315,2022,881,2,2
112610315,2022,2606,5,2
112610315,2022,965,1,4
112610315,2022,2553,1,2
112610315,2022,885,1,2
112610315,2022,3226,2,4
112610315,2022,3300,1,4
112610315,2022,11600,2,2
112610315,2022,886,1,4
112610315,2022,10762,3,4
112610315,2022,672,1,4
112610315,2022,1740,1,4
112610315,2022,3425,1,4
112610315,2022,2338,1,2
112610315,2022,5059,1,2
112610315,2022,5080,2,4
112610315,2022,6530,2,2
112610315,2022,4363,2,4
112610315,2022,3227,1,4
112610315,2022,5168,1,2
112610315,2022,6163,1,2
112610315,2022,2956,1,4
112610315,2022,1034,1,4
112610315,2022,5403,1,4
112610315,2022,2613,1,2
112610315,2022,3339,1,4
112610315,2022,1038,1,4
112610315,2022,4078,2,2
112610315,2022,2615,3,4
112610315,2022,902,1,4
112610315,2022,10424,1,2
112610315,2022,3782,2,5
112610315,2022,6643,1,3
112610315,2022,10657,1,5
112610315,2022,13144,1,5
112610315,2022,5527,1,5
