yop_kodu,university,program,is_english,scholarship_pct,full_price_2024,full_price_2025,discounted_price_2024,discounted_price_2025
202910251.0,ALTINBAŞ ÜNİVERSİTESİ,Psikoloji,False,100,490000.0,990000.0,0.0,0.0
202910463.0,ALTINBAŞ ÜNİVERSİTESİ,Ekonomi,False,100,400000.0,690000.0,0.0,0.0
202910481.0,ALTINBAŞ ÜNİVERSİTESİ,Ekonomi,False,50,400000.0,690000.0,200000.0,345000.0
202910763.0,ALTINBAŞ ÜNİVERSİTESİ,Tıp,False,100,650000.0,1290000.0,0.0,0.0
202910806.0,ALTINBAŞ ÜNİVERSİTESİ,Psikoloji,False,50,490000.0,990000.0,245000.0,495000.0
202911425.0,ALTINBAŞ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,100,400000.0,890000.0,0.0,0.0
202911434.0,ALTINBAŞ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri,False,50,400000.0,890000.0,200000.0,445000.0
202911497.0,ALTINBAŞ ÜNİVERSİTESİ,İşletme,False,100,400000.0,790000.0,0.0,0.0
202911504.0,ALTINBAŞ ÜNİVERSİTESİ,İşletme,False,50,400000.0,790000.0,200000.0,395000.0
202990168.0,ALTINBAŞ ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,100,400000.0,790000.0,0.0,0.0
202990169.0,ALTINBAŞ ÜNİVERSİTESİ,Gastronomi ve Mutfak Sanatları,False,50,400000.0,790000.0,200000.0,395000.0
202990170.0,ALTINBAŞ ÜNİVERSİTESİ,Lojistik Yönetimi,False,100,400000.0,690000.0,0.0,0.0
202990171.0,ALTINBAŞ ÜNİVERSİTESİ,Lojistik Yönetimi,False,50,400000.0,690000.0,200000.0,345000.0
202990183.0,ALTINBAŞ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,100,490000.0,790000.0,0.0,0.0
202990190.0,ALTINBAŞ ÜNİVERSİTESİ,Bilgisayar Mühendisliği,False,50,490000.0,790000.0,245000.0,395000.0
202990197.0,ALTINBAŞ ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,100,460000.0,790000.0,0.0,0.0
202990204.0,ALTINBAŞ ÜNİVERSİTESİ,Elektrik-Elektronik Mühendisliği,False,50,460000.0,790000.0,230000.0,395000.0
202990211.0,ALTINBAŞ ÜNİVERSİTESİ,Endüstri Mühendisliği,False,100,460000.0,790000.0,0.0,0.0
202990218.0,ALTINBAŞ ÜNİVERSİTESİ,Endüstri Mühendisliği,False,50,460000.0,790000.0,230000.0,395000.0
202990225.0,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100,460000.0,890000.0,0.0,0.0
202990232.0,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50,460000.0,890000.0,230000.0,445000.0
202990239.0,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,100,460000.0,890000.0,0.0,0.0
202990246.0,ALTINBAŞ ÜNİVERSİTESİ,İç Mimarlık ve Çevre Tasarımı,False,50,460000.0,890000.0,230000.0,445000.0
202990260.0,ALTINBAŞ ÜNİVERSİTESİ,Makine Mühendisliği,False,100,460000.0,690000.0,0.0,0.0
202990267.0,ALTINBAŞ ÜNİVERSİTESİ,Makine Mühendisliği,False,50,460000.0,690000.0,230000.0,345000.0
202990274.0,ALTINBAŞ ÜNİVERSİTESİ,Mimarlık,False,100,460000.0,790000.0,0.0,0.0
202990281.0,ALTINBAŞ ÜNİVERSİTESİ,Mimarlık,False,50,460000.0,790000.0,230000.0,395000.0
202990288.0,ALTINBAŞ ÜNİVERSİTESİ,Yazılım Mühendisliği,False,100,490000.0,790000.0,0.0,0.0
202990295.0,ALTINBAŞ ÜNİVERSİTESİ,Yazılım Mühendisliği,False,50,490000.0,790000.0,245000.0,395000.0
202990302.0,ALTINBAŞ ÜNİVERSİTESİ,Tıp,False,50,650000.0,1290000.0,325000.0,645000.0
