yop_kodu,year,universite,tercih_sayisi,university_type
203210979,2025,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,3,devlet
203210979,2025,İSTİNYE ÜNİVERSİTESİ,52,devlet
203210979,2025,KADİR HAS ÜNİVERSİTESİ,1,devlet
203210979,2025,ÜSKÜDAR ÜNİVERSİTESİ,4,devlet
203210979,2025,YÜKSEK İHTİSAS ÜNİVERSİTESİ,1,devlet
203210979,2025,ANADOLU ÜNİVERSİTESİ,1,vakif
203210979,2025,GEBZE TEKNİK ÜNİVERSİTESİ,1,vakif
203210979,2025,HİTİT ÜNİVERSİTESİ,1,vakif
203210979,2025,İSTANBUL ÜNİVERSİTESİ,1,vakif
203210979,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,2,vakif
203210979,2025,MARMARA ÜNİVERSİTESİ,1,vakif
203210979,2025,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,1,vakif
203210952,2025,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,4,devlet
203210952,2025,ALTINBAŞ ÜNİVERSİTESİ,2,devlet
203210952,2025,BAHÇEŞEHİR ÜNİVERSİTESİ,4,devlet
203210952,2025,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,6,devlet
203210952,2025,BİRUNİ ÜNİVERSİTESİ,10,devlet
203210952,2025,HALİÇ ÜNİVERSİTESİ,8,devlet
203210952,2025,İSTANBUL AREL ÜNİVERSİTESİ,1,devlet
203210952,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,6,devlet
203210952,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,6,devlet
203210952,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,6,devlet
203210952,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,3,devlet
203210952,2025,İSTANBUL ESENYURT ÜNİVERSİTESİ,1,devlet
203210952,2025,İSTANBUL GALATA ÜNİVERSİTESİ,1,devlet
203210952,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,1,devlet
203210952,2025,İSTANBUL KENT ÜNİVERSİTESİ,7,devlet
203210952,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,3,devlet
203210952,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,6,devlet
203210952,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,1,devlet
203210952,2025,İSTANBUL OKAN ÜNİVERSİTESİ,2,devlet
203210952,2025,İSTANBUL RUMELİ ÜNİVERSİTESİ,1,devlet
203210952,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,13,devlet
203210952,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,9,devlet
203210952,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,1,devlet
203210952,2025,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,2,devlet
203210952,2025,İSTİNYE ÜNİVERSİTESİ,9,devlet
203210952,2025,ÜSKÜDAR ÜNİVERSİTESİ,4,devlet
203210952,2025,BURSA TEKNİK ÜNİVERSİTESİ,1,vakif
203210952,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,3,vakif
203210952,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,3,vakif
203210952,2025,İSTANBUL ÜNİVERSİTESİ,3,vakif
203210952,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,4,vakif
203210952,2025,KOCAELİ ÜNİVERSİTESİ,1,vakif
203210952,2025,MARMARA ÜNİVERSİTESİ,4,vakif
203210952,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,vakif
203210952,2025,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,7,vakif
203210952,2025,SAKARYA ÜNİVERSİTESİ,1,vakif
203210952,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,2,vakif
203211459,2025,DOĞU AKDENİZ ÜNİVERSİTESİ,2,devlet
203211459,2025,GİRNE AMERİKAN ÜNİVERSİTESİ,1,devlet
203211459,2025,LEFKE AVRUPA ÜNİVERSİTESİ,1,devlet
203211459,2025,YAKIN DOĞU ÜNİVERSİTESİ,1,devlet
203211459,2025,DOĞUŞ ÜNİVERSİTESİ,1,vakif
203211459,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,1,vakif
203211459,2025,HALİÇ ÜNİVERSİTESİ,4,vakif
203211459,2025,İSTANBUL AREL ÜNİVERSİTESİ,1,vakif
203211459,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,1,vakif
203211459,2025,İSTANBUL GALATA ÜNİVERSİTESİ,1,vakif
203211459,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,1,vakif
203211459,2025,İSTANBUL KENT ÜNİVERSİTESİ,2,vakif
203211459,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,1,vakif
203211459,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,1,vakif
203211459,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,1,vakif
203211459,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,5,vakif
203211459,2025,İSTİNYE ÜNİVERSİTESİ,2,vakif
203211459,2025,ÜSKÜDAR ÜNİVERSİTESİ,1,vakif
203211459,2025,GAZİ ÜNİVERSİTESİ,1,vakif
203211403,2025,ADIYAMAN ÜNİVERSİTESİ,1,devlet
203211403,2025,ARDAHAN ÜNİVERSİTESİ,1,devlet
203211403,2025,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,1,devlet
203211403,2025,BALIKESİR ÜNİVERSİTESİ,2,devlet
203211403,2025,BATMAN ÜNİVERSİTESİ,1,devlet
203211403,2025,BİTLİS EREN ÜNİVERSİTESİ,1,devlet
203211403,2025,BOĞAZİÇİ ÜNİVERSİTESİ,1,devlet
203211403,2025,BURSA TEKNİK ÜNİVERSİTESİ,2,devlet
203211403,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,2,devlet
203211403,2025,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,2,devlet
203211403,2025,DÜZCE ÜNİVERSİTESİ,2,devlet
203211403,2025,ERZURUM TEKNİK ÜNİVERSİTESİ,1,devlet
203211403,2025,GAZİANTEP İSLAM BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,1,devlet
203211403,2025,GEBZE TEKNİK ÜNİVERSİTESİ,2,devlet
203211403,2025,HARRAN ÜNİVERSİTESİ,1,devlet
203211403,2025,IĞDIR ÜNİVERSİTESİ,1,devlet
203211403,2025,İSKENDERUN TEKNİK ÜNİVERSİTESİ,1,devlet
203211403,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,4,devlet
203211403,2025,İSTANBUL TEKNİK ÜNİVERSİTESİ,1,devlet
203211403,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,5,devlet
203211403,2025,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,1,devlet
203211403,2025,KARADENİZ TEKNİK ÜNİVERSİTESİ,1,devlet
203211403,2025,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,1,devlet
203211403,2025,KOCAELİ ÜNİVERSİTESİ,4,devlet
203211403,2025,KONYA TEKNİK ÜNİVERSİTESİ,1,devlet
203211403,2025,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,1,devlet
203211403,2025,MARDİN ARTUKLU ÜNİVERSİTESİ,1,devlet
203211403,2025,MARMARA ÜNİVERSİTESİ,10,devlet
203211403,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,devlet
203211403,2025,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,1,devlet
203211403,2025,NECMETTİN ERBAKAN ÜNİVERSİTESİ,3,devlet
203211403,2025,ONDOKUZ MAYIS ÜNİVERSİTESİ,2,devlet
203211403,2025,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,1,devlet
203211403,2025,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,2,devlet
203211403,2025,SAKARYA ÜNİVERSİTESİ,3,devlet
203211403,2025,SELÇUK ÜNİVERSİTESİ,1,devlet
203211403,2025,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,1,devlet
203211403,2025,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,1,devlet
203211403,2025,YALOVA ÜNİVERSİTESİ,1,devlet
203211403,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,2,devlet
203211403,2025,YOZGAT BOZOK ÜNİVERSİTESİ,1,devlet
203211403,2025,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,1,devlet
203211403,2025,ALANYA ÜNİVERSİTESİ,1,vakif
203211403,2025,ALTINBAŞ ÜNİVERSİTESİ,2,vakif
203211403,2025,BAHÇEŞEHİR ÜNİVERSİTESİ,2,vakif
203211403,2025,BAŞKENT ÜNİVERSİTESİ,1,vakif
203211403,2025,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,1,vakif
203211403,2025,BİRUNİ ÜNİVERSİTESİ,13,vakif
203211403,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,19,vakif
203211403,2025,HALİÇ ÜNİVERSİTESİ,9,vakif
203211403,2025,HASAN KALYONCU ÜNİVERSİTESİ,1,vakif
203211403,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,5,vakif
203211403,2025,İSTANBUL AREL ÜNİVERSİTESİ,4,vakif
203211403,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,15,vakif
203211403,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,19,vakif
203211403,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,8,vakif
203211403,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,3,vakif
203211403,2025,İSTANBUL GALATA ÜNİVERSİTESİ,1,vakif
203211403,2025,İSTANBUL GELİŞİM ÜNİVERSİTESİ,5,vakif
203211403,2025,İSTANBUL KENT ÜNİVERSİTESİ,4,vakif
203211403,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,4,vakif
203211403,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,4,vakif
203211403,2025,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,2,vakif
203211403,2025,İSTANBUL RUMELİ ÜNİVERSİTESİ,2,vakif
203211403,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,97,vakif
203211403,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,9,vakif
203211403,2025,İSTANBUL TİCARET ÜNİVERSİTESİ,8,vakif
203211403,2025,İSTANBUL TOPKAPI ÜNİVERSİTESİ,11,vakif
203211403,2025,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,1,vakif
203211403,2025,İSTİNYE ÜNİVERSİTESİ,12,vakif
203211403,2025,KADİR HAS ÜNİVERSİTESİ,2,vakif
203211403,2025,MEF ÜNİVERSİTESİ,4,vakif
203211403,2025,ÜSKÜDAR ÜNİVERSİTESİ,3,vakif
203210149,2025,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
203210149,2025,ATATÜRK ÜNİVERSİTESİ,1,devlet
203210149,2025,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
203210149,2025,BURSA TEKNİK ÜNİVERSİTESİ,2,devlet
203210149,2025,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,devlet
203210149,2025,DOKUZ EYLÜL ÜNİVERSİTESİ,1,devlet
203210149,2025,DÜZCE ÜNİVERSİTESİ,1,devlet
203210149,2025,ERCİYES ÜNİVERSİTESİ,2,devlet
203210149,2025,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,1,devlet
203210149,2025,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,1,devlet
203210149,2025,GAZİ ÜNİVERSİTESİ,2,devlet
203210149,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,5,devlet
203210149,2025,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,devlet
203210149,2025,İSTANBUL ÜNİVERSİTESİ,3,devlet
203210149,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,9,devlet
203210149,2025,KAFKAS ÜNİVERSİTESİ,1,devlet
203210149,2025,KARABÜK ÜNİVERSİTESİ,1,devlet
203210149,2025,KARADENİZ TEKNİK ÜNİVERSİTESİ,4,devlet
203210149,2025,MARMARA ÜNİVERSİTESİ,11,devlet
203210149,2025,NECMETTİN ERBAKAN ÜNİVERSİTESİ,1,devlet
203210149,2025,ONDOKUZ MAYIS ÜNİVERSİTESİ,1,devlet
203210149,2025,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,1,devlet
203210149,2025,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,1,devlet
203210149,2025,SAKARYA ÜNİVERSİTESİ,3,devlet
203210149,2025,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,1,devlet
203210149,2025,SİVAS CUMHURİYET ÜNİVERSİTESİ,1,devlet
203210149,2025,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,1,devlet
203210149,2025,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,2,devlet
203210149,2025,TRAKYA ÜNİVERSİTESİ,1,devlet
203210149,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,6,devlet
203210149,2025,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,1,devlet
203210149,2025,ALTINBAŞ ÜNİVERSİTESİ,3,vakif
203210149,2025,BİRUNİ ÜNİVERSİTESİ,11,vakif
203210149,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,2,vakif
203210149,2025,HALİÇ ÜNİVERSİTESİ,2,vakif
203210149,2025,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,1,vakif
203210149,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,2,vakif
203210149,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,10,vakif
203210149,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,4,vakif
203210149,2025,İSTANBUL BİLGİ ÜNİVERSİTESİ,7,vakif
203210149,2025,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,5,vakif
203210149,2025,İSTANBUL MEDİPOL ÜNİVERSİTESİ,2,vakif
203210149,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,17,vakif
203210149,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,1,vakif
203210149,2025,İSTİNYE ÜNİVERSİTESİ,5,vakif
203210149,2025,KADİR HAS ÜNİVERSİTESİ,6,vakif
203210149,2025,KOCAELİ SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,1,vakif
203210149,2025,MALTEPE ÜNİVERSİTESİ,2,vakif
203210149,2025,MEF ÜNİVERSİTESİ,6,vakif
203211396,2025,BİRUNİ ÜNİVERSİTESİ,3,devlet
203211396,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,3,devlet
203211396,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,1,devlet
203211396,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,3,devlet
203211396,2025,İSTANBUL RUMELİ ÜNİVERSİTESİ,2,devlet
203211396,2025,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,2,devlet
203211396,2025,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,4,devlet
203211396,2025,ÜSKÜDAR ÜNİVERSİTESİ,2,devlet
203211396,2025,MARMARA ÜNİVERSİTESİ,1,vakif
203211396,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,1,vakif
203211156,2025,ABDULLAH GÜL ÜNİVERSİTESİ,1,devlet
203211156,2025,ADANA ALPARSLAN TÜRKEŞ BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,2,devlet
203211156,2025,AFYON KOCATEPE ÜNİVERSİTESİ,5,devlet
203211156,2025,AKSARAY ÜNİVERSİTESİ,4,devlet
203211156,2025,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ,1,devlet
203211156,2025,AMASYA ÜNİVERSİTESİ,5,devlet
203211156,2025,ATATÜRK ÜNİVERSİTESİ,3,devlet
203211156,2025,BALIKESİR ÜNİVERSİTESİ,4,devlet
203211156,2025,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,3,devlet
203211156,2025,BARTIN ÜNİVERSİTESİ,2,devlet
203211156,2025,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,5,devlet
203211156,2025,BOĞAZİÇİ ÜNİVERSİTESİ,3,devlet
203211156,2025,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,2,devlet
203211156,2025,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,1,devlet
203211156,2025,BURSA TEKNİK ÜNİVERSİTESİ,3,devlet
203211156,2025,BURSA ULUDAĞ ÜNİVERSİTESİ,2,devlet
203211156,2025,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,2,devlet
203211156,2025,ÇANKIRI KARATEKİN ÜNİVERSİTESİ,2,devlet
203211156,2025,DÜZCE ÜNİVERSİTESİ,11,devlet
203211156,2025,ERCİYES ÜNİVERSİTESİ,2,devlet
203211156,2025,ERZURUM TEKNİK ÜNİVERSİTESİ,2,devlet
203211156,2025,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,3,devlet
203211156,2025,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,1,devlet
203211156,2025,GEBZE TEKNİK ÜNİVERSİTESİ,2,devlet
203211156,2025,GİRESUN ÜNİVERSİTESİ,4,devlet
203211156,2025,HİTİT ÜNİVERSİTESİ,1,devlet
203211156,2025,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,3,devlet
203211156,2025,İSKENDERUN TEKNİK ÜNİVERSİTESİ,2,devlet
203211156,2025,İSTANBUL MEDENİYET ÜNİVERSİTESİ,4,devlet
203211156,2025,İSTANBUL TEKNİK ÜNİVERSİTESİ,8,devlet
203211156,2025,İSTANBUL ÜNİVERSİTESİ,1,devlet
203211156,2025,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,13,devlet
203211156,2025,KAHRAMANMARAŞ SÜTÇÜ İMAM ÜNİVERSİTESİ,1,devlet
203211156,2025,KARABÜK ÜNİVERSİTESİ,17,devlet
203211156,2025,KARADENİZ TEKNİK ÜNİVERSİTESİ,2,devlet
203211156,2025,KASTAMONU ÜNİVERSİTESİ,2,devlet
203211156,2025,KAYSERİ ÜNİVERSİTESİ,1,devlet
203211156,2025,KIRIKKALE ÜNİVERSİTESİ,1,devlet
203211156,2025,KIRKLARELİ ÜNİVERSİTESİ,8,devlet
203211156,2025,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,2,devlet
203211156,2025,KOCAELİ ÜNİVERSİTESİ,5,devlet
203211156,2025,KONYA TEKNİK ÜNİVERSİTESİ,1,devlet
203211156,2025,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,4,devlet
203211156,2025,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,1,devlet
203211156,2025,MARMARA ÜNİVERSİTESİ,22,devlet
203211156,2025,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,devlet
203211156,2025,NECMETTİN ERBAKAN ÜNİVERSİTESİ,4,devlet
203211156,2025,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,1,devlet
203211156,2025,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,2,devlet
203211156,2025,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,1,devlet
203211156,2025,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,10,devlet
203211156,2025,SAKARYA ÜNİVERSİTESİ,5,devlet
203211156,2025,SAMSUN ÜNİVERSİTESİ,2,devlet
203211156,2025,SELÇUK ÜNİVERSİTESİ,4,devlet
203211156,2025,SİNOP ÜNİVERSİTESİ,1,devlet
203211156,2025,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,2,devlet
203211156,2025,SİVAS CUMHURİYET ÜNİVERSİTESİ,3,devlet
203211156,2025,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,1,devlet
203211156,2025,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,8,devlet
203211156,2025,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,1,devlet
203211156,2025,TRABZON ÜNİVERSİTESİ,2,devlet
203211156,2025,TRAKYA ÜNİVERSİTESİ,7,devlet
203211156,2025,UŞAK ÜNİVERSİTESİ,5,devlet
203211156,2025,YALOVA ÜNİVERSİTESİ,3,devlet
203211156,2025,YILDIZ TEKNİK ÜNİVERSİTESİ,2,devlet
203211156,2025,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,2,devlet
203211156,2025,ALTINBAŞ ÜNİVERSİTESİ,2,vakif
203211156,2025,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,1,vakif
203211156,2025,BİRUNİ ÜNİVERSİTESİ,2,vakif
203211156,2025,DEMİROĞLU BİLİM ÜNİVERSİTESİ,1,vakif
203211156,2025,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,19,vakif
203211156,2025,HALİÇ ÜNİVERSİTESİ,5,vakif
203211156,2025,İSTANBUL AREL ÜNİVERSİTESİ,11,vakif
203211156,2025,İSTANBUL ATLAS ÜNİVERSİTESİ,4,vakif
203211156,2025,İSTANBUL AYDIN ÜNİVERSİTESİ,11,vakif
203211156,2025,İSTANBUL BEYKENT ÜNİVERSİTESİ,1,vakif
