yop_kodu,year,il,tercih_sayisi
201991014,2025,KARAMAN,1
201991014,2025,KARS,2
201991014,2025,KASTAMONU,1
201991014,2025,KIBRIS,2
201991014,2025,KIRIKKALE,3
201991014,2025,KIRKLARELİ,2
201991014,2025,KIRŞEHİR,2
201991014,2025,KOCAELİ,2
201991014,2025,KONYA,5
201991014,2025,KÜTAHYA,1
201991014,2025,MALATYA,6
201991014,2025,MANİSA,3
201991014,2025,MARDİN,2
201991014,2025,MERSİN,3
201991014,2025,MUĞLA,9
201991014,2025,NEVŞEHİR,1
201991014,2025,OSMANİYE,5
201991014,2025,RİZE,2
201991014,2025,SAKARYA,2
201991014,2025,SAMSUN,5
201991014,2025,SİİRT,2
201991014,2025,SİNOP,1
201991014,2025,SİVAS,2
201991014,2025,ŞIRNAK,1
201991014,2025,TEKİRDAĞ,4
201991014,2025,TOKAT,5
201991014,2025,TRABZON,1
201991014,2025,TUNCELİ,1
201991014,2025,VAN,2
201991014,2025,YALOVA,2
201991014,2025,YOZGAT,3
201991014,2025,ZONGULDAK,1
201990972,2025,ADIYAMAN,3
201990972,2025,AĞRI,3
201990972,2025,AMASYA,1
201990972,2025,ANKARA,16
201990972,2025,ANTALYA,6
201990972,2025,ARDAHAN,1
201990972,2025,ARTVİN,1
201990972,2025,BARTIN,3
201990972,2025,BİNGÖL,1
201990972,2025,BİTLİS,2
201990972,2025,BOLU,1
201990972,2025,BURSA,4
201990972,2025,ÇANAKKALE,3
201990972,2025,ÇANKIRI,2
201990972,2025,DENİZLİ,1
201990972,2025,ERZURUM,1
201990972,2025,ESKİŞEHİR,1
201990972,2025,GİRESUN,4
201990972,2025,GÜMÜŞHANE,2
201990972,2025,İSTANBUL,353
201990972,2025,İZMİR,3
201990972,2025,KAHRAMANMARAŞ,2
201990972,2025,KARABÜK,1
201990972,2025,KARAMAN,1
201990972,2025,KARS,4
201990972,2025,KASTAMONU,2
201990972,2025,KAYSERİ,1
201990972,2025,KIBRIS,16
201990972,2025,KIRKLARELİ,3
201990972,2025,KİLİS,1
201990972,2025,KOCAELİ,2
201990972,2025,MANİSA,1
201990972,2025,MERSİN,2
201990972,2025,MUĞLA,2
201990972,2025,MUŞ,2
201990972,2025,NEVŞEHİR,1
201990972,2025,ORDU,2
201990972,2025,OSMANİYE,2
201990972,2025,RİZE,2
201990972,2025,SAKARYA,1
201990972,2025,SAMSUN,7
201990972,2025,SİİRT,2
201990972,2025,SİNOP,9
201990972,2025,ŞANLIURFA,1
201990972,2025,ŞIRNAK,2
201990972,2025,TEKİRDAĞ,2
201990972,2025,TRABZON,16
201990972,2025,TUNCELİ,1
201990972,2025,VAN,4
201990972,2025,YALOVA,1
201990972,2025,YOZGAT,3
201990972,2025,ZONGULDAK,2
201990944,2025,AKSARAY,1
201990944,2025,ANKARA,2
201990944,2025,BALIKESİR,1
201990944,2025,BOLU,1
201990944,2025,BURSA,2
201990944,2025,ÇANAKKALE,1
201990944,2025,GAZİANTEP,6
201990944,2025,İSTANBUL,417
201990944,2025,İZMİR,1
201990944,2025,KAYSERİ,1
201990944,2025,KIBRIS,7
201990944,2025,KÜTAHYA,1
201990944,2025,MALATYA,2
201990944,2025,TRABZON,1
201990944,2025,YALOVA,2
201990846,2025,AFYONKARAHİSAR,1
201990846,2025,ANKARA,1
201990846,2025,BURSA,1
201990846,2025,ÇANAKKALE,3
201990846,2025,EDİRNE,1
201990846,2025,ERZURUM,1
201990846,2025,ESKİŞEHİR,4
201990846,2025,İSTANBUL,304
201990846,2025,İZMİR,1
201990846,2025,KARABÜK,1
201990846,2025,KOCAELİ,3
201990846,2025,SAMSUN,1
201991007,2025,ANKARA,2
201991007,2025,ANTALYA,3
201991007,2025,BATMAN,1
201991007,2025,BURSA,1
201991007,2025,DENİZLİ,2
201991007,2025,ESKİŞEHİR,3
201991007,2025,GAZİANTEP,3
201991007,2025,ISPARTA,2
201991007,2025,İSTANBUL,153
201991007,2025,İZMİR,3
201991007,2025,KIBRIS,1
201991007,2025,KOCAELİ,3
201991007,2025,KONYA,1
201991007,2025,KÜTAHYA,1
201991007,2025,MANİSA,2
201991007,2025,MERSİN,1
201991007,2025,UŞAK,2
201990986,2025,ADANA,1
201990986,2025,AĞRI,1
201990986,2025,AKSARAY,1
201990986,2025,ANKARA,3
201990986,2025,BALIKESİR,2
201990986,2025,BİNGÖL,1
201990986,2025,BOLU,1
201990986,2025,BURDUR,1
201990986,2025,BURSA,3
201990986,2025,ÇANAKKALE,1
201990986,2025,DÜZCE,4
201990986,2025,EDİRNE,4
201990986,2025,GÜMÜŞHANE,1
201990986,2025,ISPARTA,1
201990986,2025,İSTANBUL,195
201990986,2025,KASTAMONU,1
201990986,2025,KIBRIS,3
201990986,2025,KIRIKKALE,1
201990986,2025,KIRKLARELİ,1
201990986,2025,KIRŞEHİR,1
201990986,2025,KÜTAHYA,2
201990986,2025,MERSİN,1
201990986,2025,MUŞ,1
201990986,2025,NEVŞEHİR,1
201990986,2025,NİĞDE,1
201990986,2025,ORDU,2
201990986,2025,SAKARYA,2
201990986,2025,TEKİRDAĞ,1
201990986,2025,TRABZON,2
201990986,2025,YALOVA,3
201990986,2025,ZONGULDAK,1
201990769,2025,ANKARA,1
201990769,2025,ÇANKIRI,1
201990769,2025,ELAZIĞ,2
201990769,2025,ERZURUM,5
201990769,2025,GAZİANTEP,3
201990769,2025,İSTANBUL,27
201990769,2025,KARABÜK,4
201990769,2025,KIBRIS,1
201990769,2025,KIRKLARELİ,2
201990769,2025,KÜTAHYA,1
201990769,2025,ŞANLIURFA,3
201991028,2025,ADANA,1
201991028,2025,ANKARA,16
201991028,2025,ANTALYA,3
201991028,2025,ARDAHAN,1
201991028,2025,BARTIN,1
201991028,2025,BİLECİK,1
201991028,2025,BURDUR,1
201991028,2025,BURSA,3
201991028,2025,ÇANAKKALE,2
201991028,2025,ÇORUM,4
201991028,2025,EDİRNE,6
201991028,2025,ESKİŞEHİR,2
201991028,2025,GAZİANTEP,1
201991028,2025,GİRESUN,2
201991028,2025,GÜMÜŞHANE,1
201991028,2025,İSTANBUL,512
201991028,2025,KAYSERİ,2
201991028,2025,KIBRIS,6
201991028,2025,KIRIKKALE,1
201991028,2025,KOCAELİ,3
201991028,2025,KÜTAHYA,1
201991028,2025,MERSİN,2
201991028,2025,MUĞLA,1
201991028,2025,NEVŞEHİR,2
201991028,2025,RİZE,1
201991028,2025,SAMSUN,2
201991028,2025,SİNOP,3
201991028,2025,SİVAS,2
201991028,2025,TOKAT,1
201991028,2025,TRABZON,4
201991028,2025,YALOVA,1
201991028,2025,ZONGULDAK,1
201990965,2025,ANKARA,9
201990965,2025,ANTALYA,2
201990965,2025,BURSA,1
201990965,2025,ÇANKIRI,1
201990965,2025,DİYARBAKIR,1
201990965,2025,ERZURUM,1
201990965,2025,GAZİANTEP,2
201990965,2025,GİRESUN,1
201990965,2025,ISPARTA,1
201990965,2025,İSTANBUL,186
201990965,2025,KARS,1
201990965,2025,KIBRIS,7
201990965,2025,KOCAELİ,2
201990965,2025,MERSİN,1
201990965,2025,NEVŞEHİR,2
201990965,2025,SAMSUN,1
201990965,2025,SİVAS,1
201990965,2025,TRABZON,3
201990965,2025,YOZGAT,1
201991021,2025,ANKARA,1
201991021,2025,ANTALYA,1
201991021,2025,EDİRNE,1
201991021,2025,İSTANBUL,210
201991021,2025,KIBRIS,4
201991021,2025,KOCAELİ,1
201991021,2025,KONYA,1
201990958,2025,İSTANBUL,223
201990958,2025,ORDU,1
201990776,2025,ADANA,1
201990776,2025,AMASYA,1
201990776,2025,ANKARA,3
201990776,2025,ESKİŞEHİR,4
201990776,2025,İSTANBUL,225
201990776,2025,MUĞLA,2
201990776,2025,TRABZON,1
201990937,2025,AĞRI,1
201990937,2025,ANKARA,1
201990937,2025,BİNGÖL,1
201990937,2025,DENİZLİ,1
201990937,2025,ELAZIĞ,1
201990937,2025,ERZURUM,1
201990937,2025,GAZİANTEP,1
201990937,2025,IĞDIR,1
201990937,2025,İSTANBUL,103
201990937,2025,KAHRAMANMARAŞ,1
201990937,2025,KASTAMONU,1
201990937,2025,KIRIKKALE,1
201990937,2025,KOCAELİ,2
201990937,2025,KONYA,2
201990937,2025,KÜTAHYA,1
201990937,2025,MARDİN,1
201990937,2025,ORDU,3
201990937,2025,OSMANİYE,2
201990937,2025,SAMSUN,2
201990937,2025,SİNOP,1
201990937,2025,TRABZON,1
201990937,2025,VAN,1
201990937,2025,YOZGAT,1
201990881,2025,AFYONKARAHİSAR,1
201990881,2025,ANKARA,5
201990881,2025,ANTALYA,1
201990881,2025,BALIKESİR,1
201990881,2025,BARTIN,2
201990881,2025,BİLECİK,2
201990881,2025,BOLU,2
201990881,2025,BURSA,1
201990881,2025,ÇANAKKALE,5
201990881,2025,EDİRNE,1
201990881,2025,ERZURUM,1
201990881,2025,ESKİŞEHİR,3
201990881,2025,İSTANBUL,293
201990881,2025,İZMİR,4
201990881,2025,KARABÜK,3
201990881,2025,KIRKLARELİ,2
201990881,2025,KIRŞEHİR,1
201990881,2025,KOCAELİ,4
201990881,2025,KÜTAHYA,2
201990881,2025,MALATYA,1
201990881,2025,MANİSA,1
201990881,2025,MERSİN,1
201990881,2025,NİĞDE,1
201990881,2025,TEKİRDAĞ,2
201990881,2025,TRABZON,3
201991560,2025,ANKARA,10
201991560,2025,ANTALYA,2
201991560,2025,BURSA,4
201991560,2025,ESKİŞEHİR,1
201991560,2025,IĞDIR,1
201991560,2025,İSTANBUL,66
201991560,2025,İZMİR,8
201991560,2025,KOCAELİ,2
201991560,2025,KÜTAHYA,1
201991560,2025,MALATYA,2
201991560,2025,MERSİN,2
201991560,2025,MUĞLA,3
201991560,2025,SAKARYA,1
201991560,2025,SAMSUN,1
201991560,2025,TEKİRDAĞ,1
201991560,2025,TRABZON,1
201991574,2025,ANKARA,24
201991574,2025,ANTALYA,7
201991574,2025,BARTIN,2
201991574,2025,BURSA,6
201991574,2025,ÇORUM,1
201991574,2025,GİRESUN,2
201991574,2025,İSTANBUL,260
201991574,2025,İZMİR,5
201991574,2025,KOCAELİ,1
201991574,2025,KONYA,1
201991574,2025,MUĞLA,1
201991574,2025,MUŞ,1
201991574,2025,NEVŞEHİR,6
201991574,2025,SİNOP,1
201991574,2025,TRABZON,1
201991574,2025,VAN,1
201991574,2025,YOZGAT,3
201991567,2025,ANKARA,4
201991567,2025,İSTANBUL,43
201990895,2025,BALIKESİR,3
201990895,2025,BOLU,3
201990895,2025,BURSA,10
201990895,2025,ÇANAKKALE,1
201990895,2025,DÜZCE,2
201990895,2025,EDİRNE,5
201990895,2025,ESKİŞEHİR,4
201990895,2025,İSTANBUL,130
201990895,2025,İZMİR,1
201990895,2025,KIRKLARELİ,2
201990895,2025,KOCAELİ,5
201990895,2025,KÜTAHYA,1
201990895,2025,SAKARYA,5
201990895,2025,TEKİRDAĞ,1
201990909,2025,ANKARA,7
201990909,2025,ANTALYA,6
201990909,2025,BALIKESİR,2
201990909,2025,BOLU,10
201990909,2025,BURSA,2
201990909,2025,DENİZLİ,1
201990909,2025,DÜZCE,3
201990909,2025,EDİRNE,3
201990909,2025,ERZURUM,1
201990909,2025,ESKİŞEHİR,5
201990909,2025,GAZİANTEP,6
201990909,2025,HATAY,4
201990909,2025,İSTANBUL,415
201990909,2025,İZMİR,3
201990909,2025,KARABÜK,1
201990909,2025,KAYSERİ,1
201990909,2025,KOCAELİ,6
201990909,2025,KONYA,3
201990909,2025,MANİSA,1
201990909,2025,MUĞLA,1
201990909,2025,ORDU,1
201990909,2025,SAKARYA,2
201990909,2025,SAMSUN,3
201990909,2025,SİVAS,1
201990909,2025,TEKİRDAĞ,6
201990909,2025,TRABZON,5
201990909,2025,YALOVA,3
201990839,2025,İSTANBUL,48
201990839,2025,İZMİR,1
201990979,2025,ANKARA,2
201990979,2025,ANTALYA,2
201990979,2025,BURSA,1
201990979,2025,GAZİANTEP,2
201990979,2025,İSTANBUL,96
201990979,2025,KAYSERİ,1
201990979,2025,KOCAELİ,2
201990979,2025,MERSİN,1
201990979,2025,NEVŞEHİR,2
201990979,2025,TRABZON,3
201991000,2025,İSTANBUL,75
201991000,2025,İZMİR,2
201990480,2025,ADANA,1
201990480,2025,AFYONKARAHİSAR,2
201990480,2025,ANKARA,4
201990480,2025,ANTALYA,7
201990480,2025,AYDIN,2
201990480,2025,BALIKESİR,7
201990480,2025,BARTIN,3
201990480,2025,BİLECİK,2
201990480,2025,BOLU,8
201990480,2025,BURSA,2
201990480,2025,ÇANAKKALE,4
201990480,2025,DENİZLİ,2
201990480,2025,DÜZCE,9
201990480,2025,EDİRNE,6
201990480,2025,ESKİŞEHİR,3
201990480,2025,GAZİANTEP,2
201990480,2025,GİRESUN,2
201990480,2025,HATAY,1
201990480,2025,ISPARTA,2
201990480,2025,İSTANBUL,243
201990480,2025,İZMİR,4
201990480,2025,KASTAMONU,3
201990480,2025,KAYSERİ,3
201990480,2025,KIRKLARELİ,7
201990480,2025,KOCAELİ,12
201990480,2025,KONYA,1
201990480,2025,MANİSA,2
201990480,2025,MERSİN,1
201990480,2025,SAKARYA,8
201990480,2025,SAMSUN,2
201990480,2025,SİNOP,2
201990480,2025,SİVAS,3
201990480,2025,TEKİRDAĞ,12
201990480,2025,YALOVA,8
201990480,2025,ZONGULDAK,2
201910527,2025,ADANA,1
201910527,2025,ANKARA,7
201910527,2025,BİLECİK,1
201910527,2025,BİNGÖL,1
201910527,2025,BOLU,1
201910527,2025,EDİRNE,1
201910527,2025,ESKİŞEHİR,1
201910527,2025,GAZİANTEP,1
201910527,2025,IĞDIR,1
201910527,2025,İSTANBUL,79
201910527,2025,İZMİR,2
201910527,2025,KARABÜK,1
201910527,2025,KARS,2
201910527,2025,KASTAMONU,1
201910527,2025,KIBRIS,11
201910527,2025,KOCAELİ,1
201910527,2025,MALATYA,1
201910527,2025,MUĞLA,3
201910527,2025,NEVŞEHİR,3
201910527,2025,NİĞDE,1
201910527,2025,SAKARYA,2
201910527,2025,SİİRT,1
201910527,2025,SİNOP,1
201910527,2025,TEKİRDAĞ,1
201910527,2025,TUNCELİ,1
201910606,2025,ANKARA,1
201910606,2025,ANTALYA,3
201910606,2025,BALIKESİR,4
201910606,2025,BOLU,4
201910606,2025,BURSA,6
201910606,2025,ÇANAKKALE,2
201910606,2025,DÜZCE,2
201910606,2025,EDİRNE,2
201910606,2025,ESKİŞEHİR,1
201910606,2025,GİRESUN,2
201910606,2025,ISPARTA,2
201910606,2025,İSTANBUL,142
201910606,2025,İZMİR,1
201910606,2025,KAYSERİ,2
201910606,2025,KOCAELİ,4
201910606,2025,KONYA,2
201910606,2025,MERSİN,1
201910606,2025,MUĞLA,3
201910606,2025,ORDU,1
201910606,2025,SAKARYA,5
201910606,2025,SAMSUN,4
201910606,2025,TEKİRDAĞ,4
201910606,2025,TRABZON,1
201910606,2025,YALOVA,2
201910042,2025,ANKARA,4
201910042,2025,ANTALYA,1
201910042,2025,BURSA,5
201910042,2025,DÜZCE,2
201910042,2025,İSTANBUL,104
201910042,2025,İZMİR,3
201910042,2025,KOCAELİ,4
201910042,2025,SAKARYA,2
201990741,2025,AFYONKARAHİSAR,1
201990741,2025,AYDIN,2
201990741,2025,BALIKESİR,1
201990741,2025,BARTIN,2
201990741,2025,BİLECİK,1
201990741,2025,BURDUR,1
201990741,2025,BURSA,1
201990741,2025,ÇANAKKALE,1
201990741,2025,DÜZCE,2
201990741,2025,EDİRNE,2
201990741,2025,İSTANBUL,201
201990741,2025,KIBRIS,2
201990741,2025,KÜTAHYA,1
201990741,2025,MALATYA,1
201990741,2025,MUĞLA,1
201990741,2025,NEVŞEHİR,1
201990741,2025,SAMSUN,1
201990741,2025,TEKİRDAĞ,3
201990741,2025,TOKAT,2
201990741,2025,ZONGULDAK,3
201910493,2025,ANKARA,1
201910493,2025,BALIKESİR,1
201910493,2025,BOLU,1
201910493,2025,İSTANBUL,60
201910493,2025,İZMİR,1
201910493,2025,KAYSERİ,1
201910493,2025,KOCAELİ,1
201910493,2025,KÜTAHYA,1
201910493,2025,MANİSA,1
201910493,2025,MUĞLA,1
201910033,2025,İSTANBUL,5
201990552,2025,ADANA,1
201990552,2025,ADIYAMAN,2
201990552,2025,AĞRI,2
201990552,2025,AMASYA,1
201990552,2025,ANKARA,16
201990552,2025,ANTALYA,4
201990552,2025,AYDIN,1
201990552,2025,BOLU,1
201990552,2025,ÇORUM,1
201990552,2025,EDİRNE,1
201990552,2025,ELAZIĞ,1
201990552,2025,ERZİNCAN,1
201990552,2025,ERZURUM,2
201990552,2025,ESKİŞEHİR,1
201990552,2025,GİRESUN,2
201990552,2025,İSTANBUL,103
201990552,2025,İZMİR,14
201990552,2025,KAHRAMANMARAŞ,2
201990552,2025,KARABÜK,2
201990552,2025,KARS,3
201990552,2025,KASTAMONU,1
201990552,2025,KIBRIS,21
201990552,2025,KIRŞEHİR,3
201990552,2025,KOCAELİ,2
201990552,2025,KÜTAHYA,1
201990552,2025,MALATYA,2
201990552,2025,MERSİN,1
201990552,2025,ORDU,1
201990552,2025,RİZE,1
201990552,2025,SİİRT,1
201990552,2025,ŞANLIURFA,1
201990552,2025,TOKAT,1
201990552,2025,TRABZON,1
201990552,2025,UŞAK,1
201990552,2025,YOZGAT,2
201990530,2025,AFYONKARAHİSAR,1
201990530,2025,ANKARA,2
201990530,2025,ANTALYA,3
201990530,2025,BURSA,1
201990530,2025,ÇANAKKALE,2
201990530,2025,DENİZLİ,1
201990530,2025,EDİRNE,2
201990530,2025,ESKİŞEHİR,3
201990530,2025,ISPARTA,1
201990530,2025,İSTANBUL,75
201990530,2025,İZMİR,8
201990530,2025,KIBRIS,2
201990530,2025,KIRKLARELİ,2
201990530,2025,KOCAELİ,1
201990530,2025,MANİSA,1
201990530,2025,MUĞLA,2
201990530,2025,TEKİRDAĞ,1
201990530,2025,UŞAK,1
201990530,2025,YALOVA,1
201911119,2025,ADANA,2
201911119,2025,ADIYAMAN,5
201911119,2025,AFYONKARAHİSAR,2
201911119,2025,AĞRI,1
201911119,2025,AKSARAY,3
201911119,2025,AMASYA,1
201911119,2025,ANKARA,28
201911119,2025,ANTALYA,6
201911119,2025,BALIKESİR,1
201911119,2025,BATMAN,1
201911119,2025,BİLECİK,5
201911119,2025,BİNGÖL,4
201911119,2025,BURDUR,2
201911119,2025,ÇANAKKALE,1
201911119,2025,ÇANKIRI,6
201911119,2025,DİYARBAKIR,4
201911119,2025,DÜZCE,3
201911119,2025,EDİRNE,3
201911119,2025,ELAZIĞ,3
201911119,2025,ERZİNCAN,3
201911119,2025,ERZURUM,1
201911119,2025,ESKİŞEHİR,2
201911119,2025,GAZİANTEP,4
201911119,2025,GİRESUN,6
201911119,2025,HATAY,5
201911119,2025,IĞDIR,3
201911119,2025,ISPARTA,1
201911119,2025,İSTANBUL,256
201911119,2025,İZMİR,10
201911119,2025,KAHRAMANMARAŞ,5
201911119,2025,KARAMAN,4
201911119,2025,KARS,5
201911119,2025,KIBRIS,9
201911119,2025,KIRIKKALE,3
201911119,2025,KIRKLARELİ,1
201911119,2025,KIRŞEHİR,1
201911119,2025,KOCAELİ,1
201911119,2025,KONYA,2
201911119,2025,KÜTAHYA,4
201911119,2025,NEVŞEHİR,2
201911119,2025,NİĞDE,1
201911119,2025,ORDU,2
201911119,2025,SAKARYA,1
201911119,2025,ŞANLIURFA,5
201911119,2025,TOKAT,4
201911119,2025,TRABZON,3
201911119,2025,UŞAK,5
201911119,2025,VAN,2
201911119,2025,YOZGAT,2
201911119,2025,ZONGULDAK,2
201911094,2025,AFYONKARAHİSAR,1
201911094,2025,AKSARAY,1
201911094,2025,ANKARA,6
201911094,2025,ANTALYA,1
201911094,2025,AYDIN,2
201911094,2025,BALIKESİR,8
201911094,2025,BİLECİK,3
201911094,2025,BOLU,6
201911094,2025,ÇANAKKALE,4
201911094,2025,ÇORUM,1
201911094,2025,DÜZCE,6
201911094,2025,EDİRNE,7
201911094,2025,GİRESUN,2
201911094,2025,İSTANBUL,207
201911094,2025,İZMİR,6
201911094,2025,KARABÜK,1
201911094,2025,KASTAMONU,1
201911094,2025,KIBRIS,3
201911094,2025,KIRKLARELİ,7
201911094,2025,KOCAELİ,7
201911094,2025,KÜTAHYA,1
201911094,2025,MALATYA,4
201911094,2025,MUĞLA,2
201911094,2025,RİZE,2
201911094,2025,SAKARYA,6
201911094,2025,SİVAS,1
201911094,2025,TEKİRDAĞ,9
201911094,2025,TOKAT,1
201911094,2025,TRABZON,3
201911094,2025,UŞAK,1
201911094,2025,YALOVA,7
201911094,2025,YOZGAT,1
201911094,2025,ZONGULDAK,3
201911085,2025,ADANA,1
201911085,2025,ADIYAMAN,2
201911085,2025,AFYONKARAHİSAR,1
201911085,2025,AĞRI,2
201911085,2025,AKSARAY,1
201911085,2025,ANKARA,21
201911085,2025,BURSA,1
201911085,2025,ÇORUM,1
201911085,2025,DİYARBAKIR,1
201911085,2025,EDİRNE,1
201911085,2025,ERZİNCAN,3
201911085,2025,GAZİANTEP,1
201911085,2025,GİRESUN,1
201911085,2025,İSTANBUL,119
201911085,2025,İZMİR,3
201911085,2025,KAHRAMANMARAŞ,1
201911085,2025,KARABÜK,3
201911085,2025,KARAMAN,1
201911085,2025,KARS,2
