yop_kodu,year,il,tercih_sayisi
202210258,2025,KARABÜK,2
202210258,2025,KASTAMONU,1
202210258,2025,KIBRIS,14
202210258,2025,KIRIKKALE,1
202210258,2025,KIRKLARELİ,3
202210258,2025,KOCAELİ,10
202210258,2025,KONYA,10
202210258,2025,MALATYA,5
202210258,2025,MARDİN,1
202210258,2025,MERSİN,1
202210258,2025,MUĞLA,2
202210258,2025,MUŞ,2
202210258,2025,NEVŞEHİR,2
202210258,2025,ORDU,1
202210258,2025,OSMANİYE,1
202210258,2025,SAKARYA,5
202210258,2025,SAMSUN,1
202210258,2025,SİNOP,1
202210258,2025,SİVAS,3
202210258,2025,TEKİRDAĞ,3
202210258,2025,TRABZON,2
202210258,2025,UŞAK,1
202210258,2025,YALOVA,3
202210249,2025,ANKARA,6
202210249,2025,ANTALYA,1
202210249,2025,BURSA,2
202210249,2025,DİYARBAKIR,1
202210249,2025,ERZİNCAN,1
202210249,2025,ERZURUM,1
202210249,2025,ESKİŞEHİR,2
202210249,2025,İSTANBUL,110
202210249,2025,İZMİR,6
202210249,2025,KOCAELİ,3
202210249,2025,KONYA,3
202210249,2025,MALATYA,1
202210249,2025,RİZE,1
202210249,2025,SAKARYA,2
202210249,2025,SAMSUN,2
202210249,2025,TRABZON,1
202210249,2025,YALOVA,1
202210336,2025,AKSARAY,3
202210336,2025,AMASYA,2
202210336,2025,ANKARA,5
202210336,2025,ARTVİN,1
202210336,2025,BALIKESİR,2
202210336,2025,BARTIN,2
202210336,2025,BİLECİK,2
202210336,2025,BOLU,2
202210336,2025,BURDUR,2
202210336,2025,BURSA,5
202210336,2025,DÜZCE,2
202210336,2025,EDİRNE,1
202210336,2025,ELAZIĞ,1
202210336,2025,ERZİNCAN,1
202210336,2025,ERZURUM,1
202210336,2025,ESKİŞEHİR,3
202210336,2025,GİRESUN,1
202210336,2025,İSTANBUL,174
202210336,2025,KARAMAN,1
202210336,2025,KASTAMONU,2
202210336,2025,KAYSERİ,1
202210336,2025,KIRIKKALE,2
202210336,2025,KIRŞEHİR,2
202210336,2025,KOCAELİ,11
202210336,2025,KONYA,5
202210336,2025,MANİSA,3
202210336,2025,MERSİN,1
202210336,2025,MUĞLA,1
202210336,2025,NEVŞEHİR,2
202210336,2025,NİĞDE,2
202210336,2025,ORDU,1
202210336,2025,RİZE,3
202210336,2025,SAKARYA,6
202210336,2025,SİNOP,2
202210336,2025,TEKİRDAĞ,1
202210336,2025,TOKAT,2
202210336,2025,TRABZON,3
202210336,2025,UŞAK,2
202210336,2025,YOZGAT,1
202210336,2025,ZONGULDAK,3
202210335,2025,BARTIN,1
202210335,2025,BOLU,1
202210335,2025,BURSA,2
202210335,2025,DÜZCE,1
202210335,2025,İSTANBUL,90
202210335,2025,KOCAELİ,7
202210335,2025,SAKARYA,2
202210161,2025,AFYONKARAHİSAR,1
202210161,2025,ANKARA,3
202210161,2025,ANTALYA,2
202210161,2025,BALIKESİR,9
202210161,2025,BİLECİK,5
202210161,2025,BOLU,18
202210161,2025,BURDUR,1
202210161,2025,BURSA,5
202210161,2025,ÇANAKKALE,7
202210161,2025,ÇANKIRI,1
202210161,2025,ÇORUM,2
202210161,2025,DİYARBAKIR,1
202210161,2025,DÜZCE,14
202210161,2025,EDİRNE,7
202210161,2025,ESKİŞEHİR,1
202210161,2025,GİRESUN,3
202210161,2025,ISPARTA,1
202210161,2025,İSTANBUL,244
202210161,2025,İZMİR,3
202210161,2025,KARABÜK,1
202210161,2025,KARAMAN,1
202210161,2025,KASTAMONU,1
202210161,2025,KAYSERİ,2
202210161,2025,KIRIKKALE,1
202210161,2025,KIRKLARELİ,3
202210161,2025,KOCAELİ,19
202210161,2025,KONYA,5
202210161,2025,KÜTAHYA,1
202210161,2025,MANİSA,7
202210161,2025,MUĞLA,6
202210161,2025,NİĞDE,1
202210161,2025,RİZE,4
202210161,2025,SAKARYA,28
202210161,2025,TEKİRDAĞ,4
202210161,2025,TRABZON,13
202210161,2025,UŞAK,2
202210161,2025,YALOVA,11
202210161,2025,YOZGAT,1
202210152,2025,AMASYA,1
202210152,2025,ANKARA,1
202210152,2025,AYDIN,1
202210152,2025,BOLU,2
202210152,2025,BURSA,2
202210152,2025,DENİZLİ,1
202210152,2025,DÜZCE,1
202210152,2025,EDİRNE,1
202210152,2025,İSTANBUL,78
202210152,2025,KOCAELİ,4
202210152,2025,KONYA,1
202210152,2025,MANİSA,2
202210152,2025,SAKARYA,1
202210152,2025,UŞAK,2
202210197,2025,AĞRI,1
202210197,2025,ANKARA,7
202210197,2025,ANTALYA,11
202210197,2025,ARTVİN,1
202210197,2025,AYDIN,1
202210197,2025,BALIKESİR,2
202210197,2025,BİLECİK,6
202210197,2025,BOLU,2
202210197,2025,ÇANAKKALE,1
202210197,2025,ÇANKIRI,1
202210197,2025,DÜZCE,4
202210197,2025,ERZURUM,10
202210197,2025,ESKİŞEHİR,7
202210197,2025,GÜMÜŞHANE,2
202210197,2025,İSTANBUL,236
202210197,2025,İZMİR,1
202210197,2025,KASTAMONU,11
202210197,2025,KIRIKKALE,1
202210197,2025,KIRKLARELİ,1
202210197,2025,KOCAELİ,3
202210197,2025,ORDU,1
202210197,2025,SAKARYA,3
202210197,2025,SİNOP,1
202210197,2025,UŞAK,1
202210197,2025,YALOVA,1
202210188,2025,ANKARA,3
202210188,2025,BİLECİK,1
202210188,2025,DÜZCE,1
202210188,2025,İSTANBUL,82
202210188,2025,KOCAELİ,2
202210188,2025,KÜTAHYA,1
202210188,2025,ORDU,1
202210188,2025,SAKARYA,1
202210188,2025,YALOVA,1
202210365,2025,ADANA,1
202210365,2025,ADIYAMAN,3
202210365,2025,AFYONKARAHİSAR,8
202210365,2025,AĞRI,2
202210365,2025,AKSARAY,4
202210365,2025,AMASYA,5
202210365,2025,ANKARA,10
202210365,2025,ANTALYA,3
202210365,2025,ARTVİN,8
202210365,2025,AYDIN,2
202210365,2025,BALIKESİR,2
202210365,2025,BARTIN,14
202210365,2025,BAYBURT,6
202210365,2025,BİLECİK,2
202210365,2025,BOLU,5
202210365,2025,BURDUR,6
202210365,2025,BURSA,7
202210365,2025,ÇANAKKALE,3
202210365,2025,DENİZLİ,1
202210365,2025,DİYARBAKIR,1
202210365,2025,DÜZCE,14
202210365,2025,EDİRNE,8
202210365,2025,ELAZIĞ,1
202210365,2025,ERZİNCAN,7
202210365,2025,ERZURUM,1
202210365,2025,ESKİŞEHİR,6
202210365,2025,GAZİANTEP,7
202210365,2025,GİRESUN,9
202210365,2025,HAKKARİ,4
202210365,2025,HATAY,3
202210365,2025,ISPARTA,1
202210365,2025,İSTANBUL,225
202210365,2025,İZMİR,2
202210365,2025,KAHRAMANMARAŞ,1
202210365,2025,KARAMAN,8
202210365,2025,KARS,3
202210365,2025,KASTAMONU,14
202210365,2025,KIRKLARELİ,1
202210365,2025,KIRŞEHİR,3
202210365,2025,KİLİS,3
202210365,2025,KOCAELİ,9
202210365,2025,KONYA,19
202210365,2025,KÜTAHYA,6
202210365,2025,MALATYA,1
202210365,2025,MANİSA,5
202210365,2025,MUĞLA,2
202210365,2025,MUŞ,3
202210365,2025,NEVŞEHİR,1
202210365,2025,NİĞDE,4
202210365,2025,ORDU,2
202210365,2025,RİZE,11
202210365,2025,SAKARYA,9
202210365,2025,SAMSUN,3
202210365,2025,SİİRT,4
202210365,2025,SİNOP,7
202210365,2025,SİVAS,2
202210365,2025,ŞANLIURFA,2
202210365,2025,TOKAT,7
202210365,2025,TRABZON,2
202210365,2025,UŞAK,8
202210365,2025,YALOVA,1
202210365,2025,YOZGAT,12
202210365,2025,ZONGULDAK,11
202210358,2025,ANTALYA,1
202210358,2025,BALIKESİR,1
202210358,2025,BARTIN,1
202210358,2025,BOLU,1
202210358,2025,ÇANAKKALE,2
202210358,2025,ÇANKIRI,1
202210358,2025,DİYARBAKIR,2
202210358,2025,DÜZCE,2
202210358,2025,ERZİNCAN,1
202210358,2025,İSTANBUL,64
202210358,2025,KOCAELİ,2
202210358,2025,MANİSA,1
202210358,2025,RİZE,1
202210358,2025,SAKARYA,2
202210358,2025,TRABZON,1
202210358,2025,YALOVA,1
202210358,2025,ZONGULDAK,1
202210082,2025,ADIYAMAN,6
202210082,2025,ANKARA,1
202210082,2025,BALIKESİR,1
202210082,2025,ÇANAKKALE,1
202210082,2025,DENİZLİ,1
202210082,2025,ERZURUM,2
202210082,2025,ESKİŞEHİR,4
202210082,2025,GİRESUN,1
202210082,2025,İSTANBUL,128
202210082,2025,İZMİR,6
202210082,2025,KOCAELİ,1
202210082,2025,KONYA,2
202210082,2025,MANİSA,1
202210082,2025,MERSİN,1
202210082,2025,MUĞLA,1
202210082,2025,SAKARYA,2
202210082,2025,SAMSUN,1
202210082,2025,SİNOP,1
202210082,2025,TRABZON,2
202210082,2025,YALOVA,1
202210046,2025,ANKARA,4
202210046,2025,İSTANBUL,60
202210046,2025,KOCAELİ,1
202210091,2025,ANKARA,4
202210091,2025,ÇANAKKALE,1
202210091,2025,DÜZCE,1
202210091,2025,ERZURUM,6
202210091,2025,ESKİŞEHİR,9
202210091,2025,İSTANBUL,110
202210091,2025,KIRKLARELİ,1
202210091,2025,KOCAELİ,4
202210091,2025,SAKARYA,3
202210091,2025,TRABZON,1
202210091,2025,YALOVA,2
202210064,2025,İSTANBUL,92
202210064,2025,KOCAELİ,2
202210322,2025,ANKARA,2
202210322,2025,ARTVİN,1
202210322,2025,BALIKESİR,1
202210322,2025,BARTIN,1
202210322,2025,BOLU,3
202210322,2025,ÇANAKKALE,2
202210322,2025,DENİZLİ,1
202210322,2025,EDİRNE,3
202210322,2025,ESKİŞEHİR,5
202210322,2025,İSTANBUL,150
202210322,2025,KAYSERİ,1
202210322,2025,KIRIKKALE,1
202210322,2025,KOCAELİ,4
202210322,2025,RİZE,4
202210322,2025,SAKARYA,7
202210322,2025,SAMSUN,7
202210322,2025,TEKİRDAĞ,3
202210322,2025,ZONGULDAK,1
202210320,2025,ANTALYA,1
202210320,2025,ARTVİN,1
202210320,2025,BOLU,2
202210320,2025,BURDUR,1
202210320,2025,BURSA,2
202210320,2025,DÜZCE,1
202210320,2025,EDİRNE,1
202210320,2025,ESKİŞEHİR,1
202210320,2025,GİRESUN,1
202210320,2025,İSTANBUL,72
202210320,2025,İZMİR,1
202210320,2025,KARAMAN,1
202210320,2025,KASTAMONU,1
202210320,2025,KIRIKKALE,1
202210320,2025,KOCAELİ,3
202210320,2025,KONYA,2
202210320,2025,NİĞDE,1
202210320,2025,ORDU,1
202210320,2025,SAKARYA,3
202210320,2025,SİNOP,1
202210320,2025,TOKAT,2
202210320,2025,TRABZON,1
202210320,2025,ZONGULDAK,3
202210351,2025,ADANA,1
202210351,2025,AFYONKARAHİSAR,2
202210351,2025,AKSARAY,2
202210351,2025,ANKARA,12
202210351,2025,ANTALYA,7
202210351,2025,AYDIN,4
202210351,2025,BALIKESİR,4
202210351,2025,BARTIN,3
202210351,2025,BİLECİK,4
202210351,2025,BOLU,1
202210351,2025,BURDUR,2
202210351,2025,BURSA,12
202210351,2025,ÇANAKKALE,6
202210351,2025,DENİZLİ,2
202210351,2025,DÜZCE,4
202210351,2025,EDİRNE,6
202210351,2025,ERZURUM,4
202210351,2025,ESKİŞEHİR,13
202210351,2025,GAZİANTEP,1
202210351,2025,GÜMÜŞHANE,1
202210351,2025,ISPARTA,2
202210351,2025,İSTANBUL,482
202210351,2025,İZMİR,4
202210351,2025,KIRŞEHİR,1
202210351,2025,KOCAELİ,44
202210351,2025,KONYA,9
202210351,2025,KÜTAHYA,2
202210351,2025,MALATYA,1
202210351,2025,MANİSA,1
202210351,2025,MERSİN,5
202210351,2025,MUĞLA,4
202210351,2025,OSMANİYE,1
202210351,2025,SAKARYA,10
202210351,2025,SAMSUN,2
202210351,2025,SİVAS,1
202210351,2025,TRABZON,8
202210351,2025,YALOVA,1
202210350,2025,ANKARA,8
202210350,2025,BİLECİK,1
202210350,2025,BURSA,2
202210350,2025,DÜZCE,1
202210350,2025,ERZİNCAN,1
202210350,2025,ESKİŞEHİR,1
202210350,2025,İSTANBUL,49
202210350,2025,KOCAELİ,6
202210350,2025,SAKARYA,4
202210350,2025,YALOVA,1
202210379,2025,ADANA,3
202210379,2025,ADIYAMAN,2
202210379,2025,AFYONKARAHİSAR,6
202210379,2025,AKSARAY,12
202210379,2025,AMASYA,3
202210379,2025,ANKARA,21
202210379,2025,ANTALYA,5
202210379,2025,ARTVİN,21
202210379,2025,AYDIN,3
202210379,2025,BALIKESİR,3
202210379,2025,BARTIN,28
202210379,2025,BAYBURT,5
202210379,2025,BOLU,5
202210379,2025,BURDUR,14
202210379,2025,BURSA,4
202210379,2025,ÇANAKKALE,4
202210379,2025,DENİZLİ,1
202210379,2025,DÜZCE,21
202210379,2025,EDİRNE,17
202210379,2025,ELAZIĞ,1
202210379,2025,ERZİNCAN,1
202210379,2025,ERZURUM,2
202210379,2025,ESKİŞEHİR,9
202210379,2025,GAZİANTEP,2
202210379,2025,GİRESUN,17
202210379,2025,HAKKARİ,12
202210379,2025,HATAY,6
202210379,2025,İSTANBUL,278
202210379,2025,İZMİR,8
202210379,2025,KAHRAMANMARAŞ,1
202210379,2025,KARAMAN,17
202210379,2025,KARS,2
202210379,2025,KASTAMONU,26
202210379,2025,KAYSERİ,1
202210379,2025,KIBRIS,69
202210379,2025,KIRIKKALE,21
202210379,2025,KIRŞEHİR,1
202210379,2025,KİLİS,14
202210379,2025,KOCAELİ,3
202210379,2025,KONYA,5
202210379,2025,KÜTAHYA,1
202210379,2025,MALATYA,3
202210379,2025,MANİSA,1
202210379,2025,MERSİN,1
202210379,2025,MUĞLA,2
202210379,2025,NEVŞEHİR,10
202210379,2025,NİĞDE,24
202210379,2025,ORDU,22
202210379,2025,RİZE,1
202210379,2025,SAKARYA,8
202210379,2025,SAMSUN,4
202210379,2025,SİNOP,24
202210379,2025,SİVAS,16
202210379,2025,TOKAT,14
202210379,2025,TRABZON,7
202210379,2025,UŞAK,11
202210379,2025,VAN,1
202210379,2025,YOZGAT,2
202210379,2025,ZONGULDAK,24
202210372,2025,AFYONKARAHİSAR,2
202210372,2025,AKSARAY,1
202210372,2025,ANKARA,9
202210372,2025,ANTALYA,3
202210372,2025,AYDIN,1
202210372,2025,BALIKESİR,1
202210372,2025,BARTIN,1
202210372,2025,BOLU,5
202210372,2025,BURDUR,1
202210372,2025,BURSA,2
202210372,2025,ÇANAKKALE,4
202210372,2025,DENİZLİ,1
202210372,2025,DÜZCE,3
202210372,2025,EDİRNE,3
202210372,2025,ERZURUM,1
202210372,2025,ESKİŞEHİR,7
202210372,2025,GİRESUN,1
202210372,2025,HAKKARİ,1
202210372,2025,HATAY,1
202210372,2025,ISPARTA,1
202210372,2025,İSTANBUL,63
202210372,2025,İZMİR,6
202210372,2025,KIRIKKALE,2
202210372,2025,KOCAELİ,1
202210372,2025,KONYA,2
202210372,2025,MALATYA,1
202210372,2025,NEVŞEHİR,1
202210372,2025,ORDU,1
202210372,2025,SAKARYA,4
202210372,2025,SAMSUN,3
202210372,2025,SİNOP,1
202210372,2025,SİVAS,2
202210372,2025,TOKAT,3
202210372,2025,TRABZON,3
202210372,2025,UŞAK,1
202210372,2025,VAN,1
202210372,2025,ZONGULDAK,2
202210330,2025,AFYONKARAHİSAR,1
202210330,2025,AKSARAY,1
202210330,2025,ANKARA,25
202210330,2025,AYDIN,1
202210330,2025,BALIKESİR,1
202210330,2025,BOLU,1
202210330,2025,BURDUR,1
202210330,2025,BURSA,12
202210330,2025,ÇANAKKALE,1
202210330,2025,DENİZLİ,1
202210330,2025,DÜZCE,1
202210330,2025,EDİRNE,1
202210330,2025,ERZURUM,1
202210330,2025,GAZİANTEP,1
202210330,2025,GİRESUN,1
202210330,2025,İSTANBUL,349
202210330,2025,İZMİR,1
202210330,2025,KARABÜK,2
202210330,2025,KAYSERİ,1
202210330,2025,KIRIKKALE,1
202210330,2025,KOCAELİ,3
202210330,2025,KONYA,9
202210330,2025,MERSİN,1
202210330,2025,NEVŞEHİR,1
202210330,2025,SAKARYA,5
202210330,2025,SAMSUN,5
202210330,2025,SİNOP,1
202210330,2025,SİVAS,1
202210330,2025,TOKAT,1
202210330,2025,TRABZON,2
202210330,2025,YALOVA,3
202210329,2025,BURSA,1
202210329,2025,ERZİNCAN,2
202210329,2025,ERZURUM,2
202210329,2025,İSTANBUL,46
202210329,2025,KARAMAN,1
202210329,2025,KONYA,2
202210407,2025,ANKARA,2
202210407,2025,ANTALYA,2
202210407,2025,BALIKESİR,2
202210407,2025,BURSA,1
202210407,2025,ÇANAKKALE,1
202210407,2025,EDİRNE,1
202210407,2025,İSTANBUL,69
202210407,2025,KOCAELİ,8
202210407,2025,MUĞLA,1
202210407,2025,SAKARYA,1
202210400,2025,İSTANBUL,71
202210400,2025,SİVAS,1
202210349,2025,AFYONKARAHİSAR,1
202210349,2025,AKSARAY,1
202210349,2025,AMASYA,1
202210349,2025,ANKARA,7
202210349,2025,ANTALYA,7
202210349,2025,AYDIN,1
202210349,2025,BALIKESİR,1
202210349,2025,BOLU,2
202210349,2025,BURSA,4
202210349,2025,ÇANAKKALE,7
202210349,2025,EDİRNE,4
202210349,2025,ERZİNCAN,1
202210349,2025,ERZURUM,1
202210349,2025,ESKİŞEHİR,5
202210349,2025,GAZİANTEP,3
202210349,2025,GİRESUN,1
202210349,2025,İSTANBUL,201
202210349,2025,İZMİR,1
202210349,2025,KAHRAMANMARAŞ,3
