yop_kodu,year,program,tercih_sayisi
201410056,2022,Tekstil Tasarımı,1
201410056,2022,Tekstil ve Moda Tasarımı (Fakülte),1
201410056,2022,Türk Dili ve Edebiyatı,197
201410056,2022,Türkçe Öğretmenliği,2
201410056,2022,Uluslararası İlişkiler,1
201410056,2022,Uluslararası Ticaret ve İşletmecilik (Fakülte),1
201410056,2022,Yeni Medya ve İletişim,1
201410056,2022,Yönetim Bilişim Sistemleri (Fakülte),4
201410056,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
201410056,2023,Antropoloji,1
201410056,2023,Arkeoloji,4
201410056,2023,Bilgi ve Belge Yönetimi,2
201410056,2023,Bilim Tarihi,3
201410056,2023,Coğrafya,2
201410056,2023,Coğrafya (Açıköğretim),1
201410056,2023,Çağdaş Türk Lehçeleri ve Edebiyatları,2
201410056,2023,Çocuk Gelişimi (Açıköğretim),1
201410056,2023,Çocuk Gelişimi (Fakülte),1
201410056,2023,Çocuk Gelişimi (Yüksekokul),1
201410056,2023,Felsefe,4
201410056,2023,Felsefe (Açıköğretim),2
201410056,2023,Görsel İletişim Tasarımı,4
201410056,2023,Halkla İlişkiler ve Reklamcılık (Fakülte),1
201410056,2023,Halkla İlişkiler ve Tanıtım,4
201410056,2023,Halkla İlişkiler ve Tanıtım (Açıköğretim),1
201410056,2023,İlahiyat,1
201410056,2023,İngiliz Dili ve Edebiyatı,2
201410056,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),3
201410056,2023,İngilizce Öğretmenliği,1
201410056,2023,İnsan Kaynakları Yönetimi (Açıköğretim),1
201410056,2023,İşletme (Açıköğretim),1
201410056,2023,Kamu Yönetimi,1
201410056,2023,Kamu Yönetimi (Açıköğretim),1
201410056,2023,Kültür Varlıklarını Koruma ve Onarım (Fakülte),2
201410056,2023,Maliye,4
201410056,2023,Müzecilik,1
201410056,2023,Ön Lisans,38
201410056,2023,Psikoloji,3
201410056,2023,Rekreasyon (Açıköğretim),2
201410056,2023,Sanat Tarihi,4
201410056,2023,Siyaset Bilimi ve Kamu Yönetimi (Açıköğretim),1
201410056,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
201410056,2023,Sosyal Hizmet (Fakülte),3
201410056,2023,Sosyoloji,6
201410056,2023,Sosyoloji (Açıköğretim),2
201410056,2023,Tarih,11
201410056,2023,Tarih (Açıköğretim),2
201410056,2023,Tarih Öncesi Arkeolojisi,1
201410056,2023,Turizm İşletmeciliği (Fakülte),2
201410056,2023,Türk Dili ve Edebiyatı,114
201410056,2023,Türkçe Öğretmenliği,7
201410056,2023,Uluslararası İlişkiler,3
201410056,2023,Yeni Medya ve İletişim,2
201410056,2024,Bilgi Ve Belge Yönetimi,2
201410056,2024,Bilim Tarihi,3
201410056,2024,Felsefe,2
201410056,2024,Görsel İletişim Tasarımı,1
201410056,2024,Halkla İlişkiler Ve Tanıtım,3
201410056,2024,Havacılık Yönetimi,1
201410056,2024,İktisat,1
201410056,2024,İlahiyat,3
201410056,2024,İletişim Bilimleri,1
201410056,2024,İslami İlimler,1
201410056,2024,İç Mimarlık Ve Çevre Tasarımı,1
201410056,2024,İşletme,2
201410056,2024,Klasik Arkeoloji,1
201410056,2024,Müzecilik,3
201410056,2024,Psikoloji,2
201410056,2024,"Radyo, Televizyon Ve Sinema",1
201410056,2024,Sanat Tarihi,3
201410056,2024,Sağlık Yönetimi,1
201410056,2024,Siyaset Bilimi Ve Kamu Yönetimi,1
201410056,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,3
201410056,2024,Sosyal Hizmet,8
201410056,2024,Sosyoloji,3
201410056,2024,Tarih,16
201410056,2024,Tarih Öncesi Arkeolojisi,1
201410056,2024,Tekstil Ve Moda Tasarımı,1
201410056,2024,Turizm İşletmeciliği,1
201410056,2024,Türk Dili Ve Edebiyatı,64
201410056,2024,Türk Dili Ve Edebiyatı (açıköğretim),1
201410056,2024,Türk Dili Ve Edebiyatı Öğretmenliği,1
201410056,2024,Türkçe Öğretmenliği,1
201410056,2024,Yeni Medya Ve İletişim,3
201410056,2024,Çocuk Gelişimi,3
201410065,2022,Bilim Tarihi,2
201410065,2022,Coğrafya,1
201410065,2022,Film Tasarımı ve Yönetimi,1
201410065,2022,Fotoğraf ve Video,1
201410065,2022,Gastronomi ve Mutfak Sanatları (Fakülte),1
201410065,2022,Hukuk,4
201410065,2022,İlahiyat,1
201410065,2022,Kültür Varlıklarını Koruma ve Onarım (Fakülte),3
201410065,2022,Kültür Varlıklarını Koruma ve Onarım (Yüksekokul),1
201410065,2022,Okul Öncesi Öğretmenliği,1
201410065,2022,Özel Eğitim Öğretmenliği,5
201410065,2022,Psikoloji,5
201410065,2022,Rehberlik ve Psikolojik Danışmanlık,4
201410065,2022,Sağlık Yönetimi (Fakülte),4
201410065,2022,Sanat Tarihi,3
201410065,2022,Siyaset Bilimi ve Kamu Yönetimi,1
201410065,2022,Siyaset Bilimi ve Uluslararası İlişkiler,1
201410065,2022,Sosyal Bilgiler Öğretmenliği,3
201410065,2022,Tarih,3
201410065,2022,Tarih Öğretmenliği,1
201410065,2022,Türk Dili ve Edebiyatı,43
201410065,2022,Türk Dili ve Edebiyatı Öğretmenliği,1
201410065,2022,Türkçe Öğretmenliği,1
201410065,2023,Bilim Tarihi,2
201410065,2023,Felsefe,1
201410065,2023,Ön Lisans,1
201410065,2023,Psikoloji,2
201410065,2023,Sanat Tarihi,3
201410065,2023,Sosyal Bilgiler Öğretmenliği,2
201410065,2023,Sosyoloji,2
201410065,2023,Tarih,2
201410065,2023,Türk Dili ve Edebiyatı,30
201410065,2023,Türkçe Öğretmenliği,1
201410065,2024,Arkeoloji,1
201410065,2024,Bankacılık Ve Sigortacılık,1
201410065,2024,Bilim Tarihi,1
201410065,2024,Coğrafya,2
201410065,2024,Coğrafya Öğretmenliği,1
201410065,2024,Gastronomi Ve Mutfak Sanatları,1
201410065,2024,Gazetecilik,3
201410065,2024,Görsel İletişim Tasarımı,2
201410065,2024,Halkla İlişkiler Ve Reklamcılık,1
201410065,2024,Halkla İlişkiler Ve Tanıtım,4
201410065,2024,Havacılık Yönetimi,2
201410065,2024,İlahiyat,1
201410065,2024,İletişim Ve Tasarımı,1
201410065,2024,İnsan Kaynakları Yönetimi,1
201410065,2024,Medya Ve İletişim,1
201410065,2024,"Radyo, Televizyon Ve Sinema",1
201410065,2024,Sanat Tarihi,4
201410065,2024,Sanat Ve Kültür Yönetimi,1
201410065,2024,Sağlık Yönetimi,1
201410065,2024,Sosyal Bilgiler Öğretmenliği,7
201410065,2024,Türk Dili Ve Edebiyatı,46
201410065,2024,Türkçe Öğretmenliği,5
201410065,2024,Yeni Medya,2
201410065,2024,Yeni Medya Ve İletişim,3
201410065,2024,Çocuk Gelişimi,1
201410135,2022,Beslenme ve Diyetetik (Fakülte),3
201410135,2022,Bilim Tarihi,1
201410135,2022,Çocuk Gelişimi (Fakülte),4
201410135,2022,Görsel İletişim Tasarımı,3
201410135,2022,İç Mimarlık ve Çevre Tasarımı,1
201410135,2022,İlahiyat,11
201410135,2022,İslami İlimler,2
201410135,2022,İşletme,1
201410135,2022,Moleküler Biyoloji ve Genetik,3
201410135,2022,Ön Lisans,1
201410135,2022,Psikoloji,89
201410135,2022,Siyaset Bilimi ve Uluslararası İlişkiler,2
201410135,2022,Sosyoloji,3
201410135,2022,Uluslararası İlişkiler,3
201410135,2022,Uluslararası Ticaret (Fakülte),1
201410135,2022,Uluslararası Ticaret ve Finansman (Fakülte),2
201410135,2023,Bankacılık ve Sigortacılık (Fakülte),1
201410135,2023,Beslenme ve Diyetetik (Fakülte),4
201410135,2023,Bilim Tarihi,1
201410135,2023,Çağdaş Türk Lehçeleri ve Edebiyatları,1
201410135,2023,Çalışma Ekonomisi ve Endüstri İlişkileri (Açıköğretim),1
201410135,2023,Çocuk Gelişimi (Fakülte),1
201410135,2023,Ekonomi,2
201410135,2023,Ekonomi ve Finans,1
201410135,2023,Finans ve Bankacılık (Fakülte),1
201410135,2023,Görsel İletişim Tasarımı (Açıköğretim),1
201410135,2023,İç Mimarlık ve Çevre Tasarımı,6
201410135,2023,İktisat (Açıköğretim),1
201410135,2023,İnsan Kaynakları Yönetimi,1
201410135,2023,İnsan Kaynakları Yönetimi (Açıköğretim),1
201410135,2023,İşletme,5
201410135,2023,İşletme (Açıköğretim),3
201410135,2023,Kıbrıs,12
201410135,2023,Ön Lisans,38
201410135,2023,Özel Eğitim Öğretmenliği,5
201410135,2023,Psikoloji,278
201410135,2023,Rekreasyon (Açıköğretim),1
201410135,2023,Sağlık Yönetimi (Açıköğretim),1
201410135,2023,Sosyal Hizmet (Açıköğretim),1
201410135,2023,Sosyal Hizmet (Fakülte),3
201410135,2023,Sosyal Hizmet (Yüksekokul),2
201410135,2023,Sosyoloji,4
201410135,2023,Sosyoloji (Açıköğretim),6
201410135,2023,Tarih,1
201410135,2023,Türk Dili ve Edebiyatı,2
201410135,2023,Uluslararası Ticaret ve Finansman (Fakülte),2
201410135,2023,Uluslararası Ticaret ve Lojistik (Açıköğretim),2
201410135,2023,Yönetim Bilişim Sistemleri (Açıköğretim),2
201410135,2023,Yönetim Bilişim Sistemleri (Fakülte),10
201410135,2023,Yönetim Bilişim Sistemleri (Yüksekokul),1
201410135,2024,Bankacılık Ve Sigortacılık,1
201410135,2024,Beslenme Ve Diyetetik,22
201410135,2024,Dil Ve Konuşma Terapisi,2
201410135,2024,Ebelik,1
201410135,2024,Felsefe (açıköğretim),2
201410135,2024,Gastronomi Ve Mutfak Sanatları,5
201410135,2024,Görsel İletişim Tasarımı (açıköğretim),1
201410135,2024,Hemşirelik,21
201410135,2024,İstatistik Ve Bilgisayar Bilimleri,2
201410135,2024,İç Mimarlık,2
201410135,2024,İç Mimarlık Ve Çevre Tasarımı,36
201410135,2024,İşletme (açıköğretim),2
201410135,2024,Kamu Yönetimi,1
201410135,2024,Moda Tasarımı (m.t.o.k),1
201410135,2024,Odyoloji,1
201410135,2024,Psikoloji,391
201410135,2024,Sağlık Yönetimi,2
201410135,2024,Sağlık Yönetimi (açıköğretim),1
201410135,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,1
201410135,2024,Sosyal Hizmet,1
201410135,2024,Sosyoloji,1
201410135,2024,Sosyoloji (açıköğretim),5
201410135,2024,Tarih (açıköğretim),1
201410135,2024,Tekstil Tasarımı (m.t.o.k),1
201410135,2024,Tekstil Ve Moda Tasarımı,5
201410135,2024,Türk Dili Ve Edebiyatı,5
201410135,2024,Türk Dili Ve Edebiyatı (açıköğretim),1
201410135,2024,Çalışma Ekonomisi Ve Endüstri İlişkileri,1
201410135,2024,Çocuk Gelişimi,3
201410144,2022,Biyomedikal Mühendisliği,1
201410144,2022,Fen Bilgisi Öğretmenliği,1
201410144,2022,Hukuk,21
201410144,2022,Kimya Öğretmenliği,1
201410144,2022,Moleküler Biyoloji ve Genetik,1
201410144,2022,Peyzaj Mimarlığı,1
201410144,2022,Psikoloji,151
201410144,2022,Rehberlik ve Psikolojik Danışmanlık,1
201410144,2022,Sınıf Öğretmenliği,1
201410144,2022,Sosyoloji,2
201410144,2022,Şehir ve Bölge Planlama,1
201410144,2023,Hukuk,9
201410144,2023,İktisat,2
201410144,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),1
201410144,2023,İşletme,4
201410144,2023,Psikoloji,73
201410144,2023,Rehberlik ve Psikolojik Danışmanlık,8
201410144,2023,Sınıf Öğretmenliği,5
201410144,2023,Siyaset Bilimi ve Uluslararası İlişkiler,1
201410144,2023,Uluslararası İlişkiler,1
201410144,2023,Yönetim Bilişim Sistemleri (Fakülte),3
201410144,2024,Astronomi Ve Uzay Bilimleri,2
201410144,2024,Bilgi Ve Belge Yönetimi,1
201410144,2024,Bilim Tarihi,1
201410144,2024,Fizyoterapi Ve Rehabilitasyon,1
201410144,2024,Grafik Tasarımı,2
201410144,2024,Havacılık Yönetimi,2
201410144,2024,Hukuk,18
201410144,2024,İç Mimarlık,1
201410144,2024,İç Mimarlık Ve Çevre Tasarımı,2
201410144,2024,İşletme,5
201410144,2024,Kanatlı Hayvan Yetiştiriciliği,1
201410144,2024,Klasik Arkeoloji,1
201410144,2024,Psikoloji,234
201410144,2024,Rehberlik Ve Psikolojik Danışmanlık,37
201410144,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,9
201410144,2024,Sosyoloji,9
201410144,2024,Yönetim Bilişim Sistemleri,13
201410144,2024,Yönetim Bilişim Sistemleri (yüksekokul),1
201410144,2024,Çocuk Gelişimi,1
201410171,2022,Bilgisayar Mühendisliği,147
201410171,2022,Diş Hekimliği,21
201410171,2022,Eczacılık,6
201410171,2022,Elektrik-Elektronik Mühendisliği,2
201410171,2022,Endüstri Mühendisliği,2
201410171,2022,İlköğretim Matematik Öğretmenliği,3
201410171,2022,Kontrol ve Otomasyon Mühendisliği,4
201410171,2022,Matematik Mühendisliği,4
201410171,2022,Mekatronik Mühendisliği,6
201410171,2022,Mimarlık,6
201410171,2022,Tıp,15
201410171,2022,Uçak Mühendisliği,4
201410171,2022,Yazılım Mühendisliği,19
201410171,2023,Bilgisayar Mühendisliği,91
201410171,2023,Bilgisayar ve Öğretim Teknolojileri Öğretmenliği,1
201410171,2023,Diş Hekimliği,1
201410171,2023,Eczacılık,1
201410171,2023,Elektrik Mühendisliği,1
201410171,2023,Elektrik-Elektronik Mühendisliği,6
201410171,2023,Endüstri Mühendisliği,12
201410171,2023,Fizik Mühendisliği,1
201410171,2023,Kimya Mühendisliği,2
201410171,2023,Makine Mühendisliği,6
201410171,2023,Matematik Mühendisliği,3
201410171,2023,Mekatronik Mühendisliği,1
201410171,2023,Petrol ve Doğalgaz Mühendisliği,1
201410171,2023,Tıp,5
201410171,2023,Yapay Zeka Mühendisliği,2
201410171,2023,Yazılım Mühendisliği,17
201410171,2024,Bilgi Güvenliği Teknolojisi,1
201410171,2024,Bilgisayar Mühendisliği,91
201410171,2024,Bilgisayar Ve Öğretim Teknolojileri Öğretmenliği,1
201410171,2024,Biyomedikal Mühendisliği,1
201410171,2024,Biyomühendislik,1
201410171,2024,Diş Hekimliği,1
201410171,2024,Eczacılık,21
201410171,2024,Elektrik-elektronik Mühendisliği,34
201410171,2024,Endüstri Mühendisliği,9
201410171,2024,Enerji Sistemleri Mühendisliği,1
201410171,2024,Gemi İnşaatı Ve Gemi Makineleri Mühendisliği,6
201410171,2024,Gemi Makineleri İşletme Mühendisliği,1
201410171,2024,Gemi Ve Deniz Teknolojisi Mühendisliği,3
201410171,2024,Harita Mühendisliği,2
201410171,2024,Havacılık Elektrik Ve Elektroniği,1
201410171,2024,Havacılık Ve Uzay Mühendisliği,1
201410171,2024,Hemşirelik,4
201410171,2024,İklim Bilimi Ve Meteoroloji Mühendisliği,1
201410171,2024,İnşaat Mühendisliği,9
201410171,2024,İstatistik,1
201410171,2024,Kimya Mühendisliği,5
201410171,2024,Makine Mühendisliği,12
201410171,2024,Matematik,3
201410171,2024,Mekatronik Mühendisliği,10
201410171,2024,Metalurji Ve Malzeme Mühendisliği,3
201410171,2024,Mimarlık,9
201410171,2024,Pilotaj (yüksekokul),1
201410171,2024,Siber Güvenlik Mühendisliği,3
201410171,2024,Uçak Gövde Ve Motor Bakımı,1
201410171,2024,Uçak Mühendisliği,3
201410171,2024,Veri Bilimi Ve Analitiği,1
201410171,2024,Yapay Zeka Mühendisliği,1
201410171,2024,Yapay Zeka Ve Makine Öğrenmesi,1
201410171,2024,Yapay Zeka Ve Veri Mühendisliği,15
201410171,2024,Yazılım Geliştirme,2
201410171,2024,Yazılım Mühendisliği,22
201410171,2024,Çevre Mühendisliği,1
201410189,2022,Bilgisayar Mühendisliği,292
201410189,2022,Bilgisayar Mühendisliği (M.T.O.K.),4
201410189,2022,Biyomedikal Mühendisliği,2
201410189,2022,Dil ve Konuşma Terapisi (Fakülte),2
201410189,2022,Elektrik-Elektronik Mühendisliği,30
201410189,2022,Elektrik-Elektronik Mühendisliği (M.T.O.K.),1
201410189,2022,Elektronik ve Haberleşme Mühendisliği,1
201410189,2022,Endüstri Mühendisliği,21
201410189,2022,Gıda Mühendisliği,1
201410189,2022,Havacılık ve Uzay Mühendisliği,3
201410189,2022,İç Mimarlık,6
201410189,2022,İnşaat Mühendisliği,1
201410189,2022,Kimya,5
201410189,2022,Kimya Mühendisliği,5
201410189,2022,Maden Mühendisliği,1
201410189,2022,Makine Mühendisliği,14
201410189,2022,Matematik,2
201410189,2022,Matematik ve Bilgisayar Bilimleri,1
201410189,2022,Mekatronik Mühendisliği,3
201410189,2022,Mimarlık,6
201410189,2022,Mühendislik Programları,1
201410189,2022,Otomotiv Mühendisliği,2
201410189,2022,Petrol ve Doğalgaz Mühendisliği,1
201410189,2022,Sınıf Öğretmenliği,4
201410189,2022,Tekstil Mühendisliği,1
201410189,2022,Uçak Gövde ve Motor Bakımı (Fakülte),1
201410189,2022,Yazılım Mühendisliği,70
201410189,2023,Bilgisayar Bilimleri,1
201410189,2023,Bilgisayar Mühendisliği,224
201410189,2023,Bilgisayar Mühendisliği (M.T.O.K.),2
201410189,2023,Bilişim Sistemleri Mühendisliği,3
201410189,2023,Çevre Mühendisliği,1
201410189,2023,Deniz Ulaştırma İşletme Mühendisliği (Fakülte),1
201410189,2023,Dil ve Konuşma Terapisi (Fakülte),1
201410189,2023,Elektrik-Elektronik Mühendisliği,25
201410189,2023,Endüstri Mühendisliği,26
201410189,2023,Endüstriyel Tasarım (Fakülte),2
201410189,2023,Gemi ve Deniz Teknolojisi Mühendisliği,1
201410189,2023,Havacılık ve Uzay Mühendisliği,2
201410189,2023,Hemşirelik (Fakülte),6
201410189,2023,İlköğretim Matematik Öğretmenliği,1
201410189,2023,İngilizce Öğretmenliği,12
201410189,2023,İstatistik,6
201410189,2023,Kimya,1
201410189,2023,Kimya Mühendisliği,7
201410189,2023,Makine Mühendisliği,7
201410189,2023,Matematik,3
201410189,2023,Mekatronik Mühendisliği,3
201410189,2023,Mekatronik Mühendisliği (M.T.O.K.),1
201410189,2023,Metalurji ve Malzeme Mühendisliği,2
201410189,2023,Mimarlık,11
201410189,2023,Moleküler Biyoloji ve Genetik,1
201410189,2023,Otomotiv Mühendisliği,4
201410189,2023,Ön Lisans,3
201410189,2023,Tekstil Mühendisliği,1
201410189,2023,Veterinerlik,2
201410189,2023,Yazılım Mühendisliği,74
201410189,2024,Aktüerya Bilimleri,3
201410189,2024,Beslenme Ve Diyetetik,1
201410189,2024,Bilgi Güvenliği Teknolojisi,2
201410189,2024,Bilgisayar Mühendisliği,245
201410189,2024,Bilgisayar Mühendisliği (m.t.o.k),1
201410189,2024,Bilişim Sistemleri Mühendisliği,1
201410189,2024,Bilişim Sistemleri Ve Teknolojileri,1
201410189,2024,Biyoloji,1
201410189,2024,Biyomedikal Mühendisliği,3
201410189,2024,Biyomühendislik,3
201410189,2024,Dijital Oyun Tasarımı,1
201410189,2024,Elektrik Mühendisliği,2
201410189,2024,Elektrik-elektronik Mühendisliği,49
201410189,2024,Elektronik Ve Haberleşme Mühendisliği,3
201410189,2024,Endüstri Mühendisliği,16
201410189,2024,Endüstriyel Tasarım,2
201410189,2024,Enerji Sistemleri Mühendisliği,7
201410189,2024,Fen Bilgisi Öğretmenliği,1
201410189,2024,Fizik,4
201410189,2024,Fizik Mühendisliği,1
201410189,2024,Fizyoterapi Ve Rehabilitasyon,4
201410189,2024,Gıda Mühendisliği,3
201410189,2024,Harita Mühendisliği,4
201410189,2024,Havacılık Ve Uzay Mühendisliği,1
201410189,2024,Hemşirelik,10
201410189,2024,İlköğretim Matematik Öğretmenliği,3
201410189,2024,İnşaat Mühendisliği,11
201410189,2024,İstatistik,6
201410189,2024,İç Mimarlık,2
201410189,2024,Jeofizik Mühendisliği,1
201410189,2024,Kimya,1
201410189,2024,Kimya Mühendisliği,3
201410189,2024,Kimya Öğretmenliği,1
201410189,2024,Makine Mühendisliği,15
201410189,2024,Malzeme Bilimi Ve Mühendisliği,1
201410189,2024,Matematik,4
201410189,2024,Mekatronik Mühendisliği,8
201410189,2024,Mekatronik Mühendisliği (m.t.o.k),1
201410189,2024,Metalurji Ve Malzeme Mühendisliği,4
201410189,2024,Mimarlık,6
201410189,2024,Moleküler Biyoloji Ve Genetik,1
201410189,2024,Mühendislik Ve Doğa Bilimleri Programları,1
201410189,2024,Siber Güvenlik Mühendisliği,7
201410189,2024,Veri Bilimi Ve Analitiği,6
201410189,2024,Yapay Zeka Mühendisliği,1
